source_url,source_title,target_url,target_title,relevance_score,suggested_anchor_keywords
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/es/shop/ti-shackle-24/powerfurl6-shackle10-12826,Ti-shackle | MORFRAC | Best Online Deal,9,"online, shackle, deal"
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/es/shop/outlet-36/powerfurl3-kit-mix-12818,powerfurl.[three] - Furling Kit Fittings | MORFRAC | Best Online Deal,9,"online, deal, outlet"
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/es/shop/outlet-36/powerfurl3-thimble-12817,powerfurl.[three] - Thimble | MORFRAC | Best Online Deal,9,"online, deal, outlet"
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/es/shop/outlet-36/powerfurl8-single-kit-12822,powerfurl.[eight] - Single Line Furling Kit | MORFRAC | Best Online Deal,9,"online, deal, outlet"
https://www.morfrac.com/shop/morfblock-light-4-p-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,12,"sailing, morfblock, lightweight, 1500kg, light, block"
https://www.morfrac.com/shop/morfblock-light-4-p-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,12,"sailing, morfblock, lightweight, 1500kg, light, block"
https://www.morfrac.com/shop/morfblock-light-4-p-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, morfblock, lightweight, light, block"
https://www.morfrac.com/shop/morfblock-light-4-p-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, morfblock, lightweight, light, block"
https://www.morfrac.com/shop/morfblock-light-4-p-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, morfblock, lightweight, light, block"
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,morfblock.[LIGHT] - 03 | 1000kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/powerfurl,powerfurl. | Enrollador de Calidad para Velas | MORFRAC,https://www.morfrac.com/es/blog/custom-6/cunningham-furler-25,MORFRAC | Custom. Solutions,3,"furler, enrollador, custom"
https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/es/shop/dogbone60-23-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,12,"length, aluminium, 11mm, 60mm, dogbone, 60-23"
https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/es/shop/dogbone-25/dogbone-50-15-aluminium-12464,MORFRAC dogbone. - Aluminium Ø11mm | 50mm Length | MORFRAC,10,"11mm, length, dogbone, aluminium"
https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/es/shop/dogbone-25/dogbone-60-19-aluminium-12466,MORFRAC dogbone. - Aluminium Ø13mm | 60mm Length | MORFRAC,10,"60mm, length, dogbone, aluminium"
https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-50-15-aluminium-12464,MORFRAC dogbone. - Aluminium Ø11mm | 50mm Length | MORFRAC,10,"11mm, length, dogbone, aluminium"
https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-19-aluminium-12466,MORFRAC dogbone. - Aluminium Ø13mm | 60mm Length | MORFRAC,10,"60mm, length, dogbone, aluminium"
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/shop/dogbone60-23-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,12,"length, aluminium, 11mm, 60mm, dogbone, 60-23"
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/shop/dogbone-25/dogbone-50-15-aluminium-12464,MORFRAC dogbone. - Aluminium Ø11mm | 50mm Length | MORFRAC,10,"11mm, length, dogbone, aluminium"
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/shop/dogbone-25/dogbone-60-19-aluminium-12466,MORFRAC dogbone. - Aluminium Ø13mm | 60mm Length | MORFRAC,10,"60mm, length, dogbone, aluminium"
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/shop/dogbone-25/dogbone-25-7-aluminium-12460,MORFRAC dogbone. - Aluminium Ø7mm | 25mm Length | MORFRAC,9,"length, dogbone, aluminium"
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-aluminium-12461,MORFRAC dogbone. - Aluminium Ø9mm | 40mm Length | MORFRAC,9,"length, dogbone, aluminium"
https://www.morfrac.com/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/shop/outlet-36/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,11,"shackle, online, d-shackle, deal, outlet"
https://www.morfrac.com/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/shop/ti-shackle-24/powerfurl6-shackle10-12826,Ti-shackle | MORFRAC | Best Online Deal,9,"online, shackle, deal"
https://www.morfrac.com/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/shop/outlet-36/powerfurl3-kit-mix-12818,powerfurl.[three] - Furling Kit Fittings | MORFRAC | Best Online Deal,9,"online, deal, outlet"
https://www.morfrac.com/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/shop/outlet-36/powerfurl3-thimble-12817,powerfurl.[three] - Thimble | MORFRAC | Best Online Deal,9,"online, deal, outlet"
https://www.morfrac.com/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,https://www.morfrac.com/shop/outlet-36/powerfurl8-single-kit-12822,powerfurl.[eight] - Single Line Furling Kit | MORFRAC | Best Online Deal,9,"online, deal, outlet"
https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,morfblock.[XL] - 01 | 1200kg SWL | XL Sailing Block | MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,morfblock.[XL] - 02 | 2000kg SWL | XL Sailing Block | MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-1-5t-sailing-block-12882,morfblock.[MAX] 1.5t SWL  | Performance Sailing Block  |  MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-light-4-p-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,12,"sailing, morfblock, lightweight, 1500kg, light, block"
https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,morfblock.[XL] - 01 | 1200kg SWL | XL Sailing Block | MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,morfblock.[XL] - 02 | 2000kg SWL | XL Sailing Block | MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,morfblock.[LIGHT] - 03 | 1000kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,morfblock.[LIGHT] - 04 | 2000kg SWL | Lightweight Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/mloop-34/mloop-custom-12674,Custom Dyneema Loop | MORFRAC,https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,mloop.[one] - High-performance Dyneema® loop,9,"dyneema, mloop, loop"
https://www.morfrac.com/es/shop/mloop-34/mloop-custom-12674,Custom Dyneema Loop | MORFRAC,https://www.morfrac.com/es/shop/mloop-34/mloop-dyneema-loop-12675,mloop.[one] - High-performance Dyneema® loop,9,"dyneema, mloop, loop"
https://www.morfrac.com/es/shop/mloop-34/mloop-dyneema-loop-12675,mloop.[one] - High-performance Dyneema® loop,https://www.morfrac.com/es/shop/mloop-34/mloop-custom-12674,Custom Dyneema Loop | MORFRAC,9,"dyneema, mloop, loop"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-01-wooden-sailing-block-12360,morfblock.[wood] - 01 | 1200kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-02-high-load-wooden-sailing-block-12368,morfblock.[wood] - 02 | 2000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-03-high-load-wooden-sailing-block-12376,morfblock.[wood] - 03 | 3000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-05-wooden-sailing-block-12384,morfblock.[wood] - 05 | 5000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-08-wooden-sailing-block-12388,morfblock.[wood] - 08 | 9000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-10-wooden-sailing-block-12348,morfblock.[wood] - 10 | 10000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,morfblock.[LIGHT] - 01 | 170kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,morfblock.[LIGHT] - 01 | 170kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,morfblock.[LIGHT] - 01 | 170kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-1-5t-sailing-block-12882,morfblock.[MAX] 1.5t SWL  | Performance Sailing Block  |  MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,morfblock.[LIGHT] - 01 | 170kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-12t-sailing-block-12886,morfblock.[MAX] 12t SWL | Performance Sailing Block  |  MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,morfblock.[LIGHT] - 01 | 170kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-3t-sailing-block-12859,morfblock.[MAX] 3t SWL  | Performance Sailing Block  |  MORFRAC,9,"morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,11,"sailing, load, morfblock, light, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-01-wooden-sailing-block-12360,morfblock.[wood] - 01 | 1200kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-05-wooden-sailing-block-12384,morfblock.[wood] - 05 | 5000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-08-wooden-sailing-block-12388,morfblock.[wood] - 08 | 9000kg SWL | Wooden Sailing Block | MORFRAC,10,"load, morfblock, sailing, block"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,morfblock.[LIGHT] - 02 | 335kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,morfblock.[LIGHT] - 02 | 335kg SWL | Lightweight Sailing Block | MORFRAC,https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,morfblock.[LIGHT] - 04 | Sailing Block | MORFRAC,10,"morfblock, block, sailing, light"
