source_entity_type,source_entity_name,target_entity_type,target_entity_name,relationship_type,relationship_count,total_relationship_weight
application,furling_systems,application,sheet_handling,general_internal_link,233,233
application,rope_management,product_family,padeye,general_internal_link,233,233
application,sail_handling,engineering_concept,low_friction,general_internal_link,233,233
application,deck_attachment,application,sheet_handling,general_internal_link,232,232
application,soft_connection,intent,brand,general_internal_link,232,232
material,aluminium,engineering_concept,customizable,general_internal_link,232,232
product_family,padeye,material,titanium,general_internal_link,232,232
intent,brand,material,aluminium,category_supports_product,58,232
intent,commercial,material,aluminium,category_supports_product,58,232
application,sail_handling,product_family,morfring,general_internal_link,231,231
engineering_concept,low_friction,application,sail_handling,general_internal_link,228,228
intent,technical,application,sheet_handling,product_links_to_parent,114,228
intent,technical,product_family,dogbone,product_links_to_parent,114,228
intent,technical,product_family,morfblock,product_links_to_parent,114,228
engineering_concept,customizable,intent,technical,general_internal_link,227,227
intent,brand,product_family,mreel,general_internal_link,226,226
application,custom_engineering,intent,commercial,authority_supports_commercial,45,225
intent,technical,engineering_concept,marine_hardware,general_internal_link,224,224
intent,technical,intent,commercial,general_internal_link,223,223
product_family,padeye,application,custom_engineering,general_internal_link,222,222
application,deck_attachment,application,furling_systems,general_internal_link,221,221
engineering_concept,swl,product_family,morfblock,general_internal_link,221,221
intent,commercial,product_family,shackle,general_internal_link,221,221
product_family,dogbone,application,rope_management,general_internal_link,220,220
engineering_concept,low_friction,application,sail_handling,product_links_to_parent,110,220
intent,technical,application,deck_attachment,product_links_to_parent,110,220
intent,technical,application,low_friction_rigging,product_links_to_parent,110,220
intent,technical,product_family,morfring,product_links_to_parent,110,220
intent,technical,product_family,padeye,product_links_to_parent,110,220
intent,technical,product_family,powerfurl,product_links_to_parent,110,220
intent,technical,product_family,shackle,product_links_to_parent,110,220
application,sheet_handling,material,titanium,category_supports_product,55,220
engineering_concept,breaking_load,material,titanium,category_supports_product,55,220
product_family,morfblock,material,titanium,category_supports_product,55,220
engineering_concept,customizable,material,titanium,authority_supports_commercial,44,220
application,custom_engineering,application,rope_management,general_internal_link,219,219
application,furling_systems,application,deck_attachment,general_internal_link,217,217
product_family,shackle,material,titanium,general_internal_link,217,217
product_family,dogbone,application,sail_handling,product_links_to_parent,108,216
application,sheet_handling,engineering_concept,lightweight,category_supports_product,54,216
engineering_concept,breaking_load,engineering_concept,lightweight,category_supports_product,54,216
intent,brand,application,deck_attachment,category_supports_product,54,216
intent,commercial,application,deck_attachment,category_supports_product,54,216
product_family,morfblock,engineering_concept,lightweight,category_supports_product,54,216
engineering_concept,customizable,intent,commercial,general_internal_link,215,215
material,titanium,application,sail_handling,authority_supports_commercial,43,215
engineering_concept,customizable,material,titanium,product_links_to_parent,107,214
engineering_concept,low_friction,product_family,powerfurl,general_internal_link,213,213
product_family,shackle,intent,commercial,general_internal_link,212,212
application,sheet_handling,application,low_friction_rigging,category_supports_product,53,212
engineering_concept,breaking_load,application,low_friction_rigging,category_supports_product,53,212
product_family,morfblock,application,low_friction_rigging,category_supports_product,53,212
application,custom_engineering,engineering_concept,customizable,product_links_to_parent,105,210
application,sheet_handling,intent,brand,authority_supports_commercial,42,210
product_family,morfblock,intent,brand,authority_supports_commercial,42,210
product_family,powerfurl,intent,brand,authority_supports_commercial,42,210
engineering_concept,cnc_machining,intent,brand,general_internal_link,209,209
product_family,padeye,material,titanium,product_links_to_parent,104,208
intent,commercial,product_family,mreel,general_internal_link,205,205
product_family,dogbone,engineering_concept,customizable,general_internal_link,204,204
application,furling_systems,engineering_concept,marine_hardware,general_internal_link,202,202
product_family,dogbone,application,sheet_handling,general_internal_link,202,202
application,custom_engineering,application,sheet_handling,general_internal_link,200,200
intent,brand,engineering_concept,low_friction,category_supports_product,50,200
intent,commercial,engineering_concept,low_friction,category_supports_product,50,200
engineering_concept,customizable,intent,commercial,authority_supports_commercial,40,200
application,custom_engineering,product_family,powerfurl,general_internal_link,198,198
application,custom_engineering,material,aluminium,product_links_to_parent,99,198
application,rope_management,product_family,morfblock,general_internal_link,197,197
engineering_concept,low_friction,application,rope_management,general_internal_link,196,196
engineering_concept,low_friction,application,sheet_handling,product_links_to_parent,98,196
engineering_concept,low_friction,product_family,morfblock,product_links_to_parent,98,196
material,dyneema,intent,brand,product_links_to_parent,98,196
application,rope_management,application,furling_systems,product_links_to_parent,97,194
application,rope_management,engineering_concept,lightweight,product_links_to_parent,97,194
application,rope_management,engineering_concept,low_friction,product_links_to_parent,97,194
application,rope_management,intent,support,product_links_to_parent,97,194
application,rope_management,material,stainless_steel,product_links_to_parent,97,194
application,rope_management,product_family,morfwing,product_links_to_parent,97,194
product_family,morfring,intent,technical,general_internal_link,193,193
material,ptfe,application,custom_engineering,general_internal_link,192,192
material,ptfe,engineering_concept,breaking_load,product_links_to_parent,96,192
intent,technical,product_family,dogbone,general_internal_link,191,191
intent,technical,product_family,padeye,general_internal_link,191,191
product_family,padeye,engineering_concept,breaking_load,general_internal_link,190,190
intent,commercial,engineering_concept,high_load,product_links_to_parent,95,190
intent,commercial,engineering_concept,swl,product_links_to_parent,95,190
intent,brand,intent,commercial,product_related_to_product,188,188
intent,commercial,intent,brand,product_related_to_product,188,188
engineering_concept,low_friction,application,low_friction_rigging,product_links_to_parent,94,188
product_family,morfring,application,custom_engineering,product_links_to_parent,94,188
product_family,morfring,engineering_concept,customizable,product_links_to_parent,94,188
application,furling_systems,product_family,dogbone,general_internal_link,186,186
intent,brand,engineering_concept,high_load,product_links_to_parent,93,186
intent,brand,engineering_concept,swl,product_links_to_parent,93,186
product_family,morfring,material,aluminium,product_links_to_parent,93,186
material,aluminium,application,sheet_handling,general_internal_link,184,184
engineering_concept,marine_hardware,intent,brand,product_links_to_parent,92,184
product_family,dogbone,application,deck_attachment,product_links_to_parent,92,184
product_family,dogbone,application,low_friction_rigging,product_links_to_parent,92,184
product_family,dogbone,application,sheet_handling,product_links_to_parent,92,184
product_family,dogbone,product_family,morfblock,product_links_to_parent,92,184
product_family,dogbone,product_family,morfring,product_links_to_parent,92,184
product_family,dogbone,product_family,padeye,product_links_to_parent,92,184
product_family,dogbone,product_family,powerfurl,product_links_to_parent,92,184
product_family,dogbone,product_family,shackle,product_links_to_parent,92,184
intent,brand,application,furling_systems,category_supports_product,46,184
intent,commercial,application,furling_systems,category_supports_product,46,184
intent,brand,engineering_concept,lightweight,general_internal_link,183,183
material,aluminium,application,deck_attachment,general_internal_link,182,182
material,aluminium,application,furling_systems,general_internal_link,182,182
material,aluminium,product_family,powerfurl,general_internal_link,182,182
product_family,dogbone,application,furling_systems,general_internal_link,182,182
application,furling_systems,product_family,padeye,general_internal_link,180,180
application,sheet_handling,engineering_concept,lightweight,product_links_to_parent,90,180
application,sheet_handling,engineering_concept,low_friction,product_links_to_parent,90,180
application,custom_engineering,application,deck_attachment,general_internal_link,179,179
application,deck_attachment,engineering_concept,marine_hardware,general_internal_link,178,178
engineering_concept,customizable,application,sail_handling,general_internal_link,178,178
application,custom_engineering,application,furling_systems,general_internal_link,177,177
application,deck_attachment,product_family,dogbone,general_internal_link,177,177
material,aluminium,engineering_concept,marine_hardware,general_internal_link,176,176
product_family,shackle,application,low_friction_rigging,general_internal_link,176,176
engineering_concept,low_friction,application,deck_attachment,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,dogbone,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,morfring,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,padeye,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,powerfurl,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,shackle,product_links_to_parent,88,176
engineering_concept,low_friction,engineering_concept,customizable,general_internal_link,174,174
material,aluminium,intent,commercial,general_internal_link,174,174
product_family,morfblock,engineering_concept,lightweight,product_links_to_parent,87,174
product_family,morfblock,engineering_concept,low_friction,product_links_to_parent,87,174
engineering_concept,low_friction,application,sheet_handling,general_internal_link,172,172
product_family,morfring,application,sail_handling,general_internal_link,170,170
product_family,padeye,application,low_friction_rigging,general_internal_link,170,170
product_family,powerfurl,application,furling_systems,product_links_to_parent,85,170
product_family,powerfurl,engineering_concept,lightweight,product_links_to_parent,85,170
product_family,powerfurl,engineering_concept,low_friction,product_links_to_parent,85,170
product_family,powerfurl,intent,support,product_links_to_parent,85,170
product_family,powerfurl,material,stainless_steel,product_links_to_parent,85,170
product_family,powerfurl,product_family,morfwing,product_links_to_parent,85,170
application,low_friction_rigging,engineering_concept,low_friction,general_internal_link,169,169
engineering_concept,lightweight,engineering_concept,low_friction,general_internal_link,169,169
application,sheet_handling,application,furling_systems,product_links_to_parent,84,168
application,sheet_handling,intent,support,product_links_to_parent,84,168
application,sheet_handling,material,stainless_steel,product_links_to_parent,84,168
application,sheet_handling,product_family,morfwing,product_links_to_parent,84,168
material,dyneema,intent,commercial,product_links_to_parent,84,168
product_family,mloop,intent,brand,product_links_to_parent,84,168
product_family,shackle,engineering_concept,breaking_load,product_links_to_parent,84,168
application,sheet_handling,engineering_concept,high_load,category_supports_product,42,168
engineering_concept,breaking_load,engineering_concept,high_load,category_supports_product,42,168
intent,brand,product_family,dogbone,category_supports_product,42,168
intent,commercial,product_family,dogbone,category_supports_product,42,168
product_family,dogbone,intent,brand,category_supports_product,42,168
product_family,dogbone,intent,commercial,category_supports_product,42,168
product_family,dogbone,material,titanium,category_supports_product,42,168
product_family,morfblock,engineering_concept,high_load,category_supports_product,42,168
application,low_friction_rigging,product_family,morfring,general_internal_link,167,167
engineering_concept,lightweight,product_family,morfring,general_internal_link,167,167
product_family,dogbone,application,deck_attachment,general_internal_link,166,166
product_family,mloop,intent,brand,general_internal_link,166,166
application,deck_attachment,product_family,padeye,general_internal_link,165,165
application,sheet_handling,material,titanium,authority_supports_commercial,33,165
product_family,morfblock,material,titanium,authority_supports_commercial,33,165
product_family,powerfurl,material,titanium,authority_supports_commercial,33,165
intent,brand,intent,technical,category_supports_product,41,164
intent,commercial,intent,technical,category_supports_product,41,164
engineering_concept,low_friction,application,furling_systems,general_internal_link,163,163
engineering_concept,swl,engineering_concept,low_friction,general_internal_link,163,163
engineering_concept,swl,product_family,morfring,general_internal_link,163,163
product_family,mreel,intent,brand,general_internal_link,163,163
intent,technical,product_family,morfblock,general_internal_link,162,162
product_family,morfring,product_family,powerfurl,general_internal_link,162,162
product_family,shackle,engineering_concept,breaking_load,general_internal_link,162,162
product_family,morfblock,application,furling_systems,product_links_to_parent,81,162
product_family,morfblock,intent,support,product_links_to_parent,81,162
product_family,morfblock,material,stainless_steel,product_links_to_parent,81,162
product_family,morfblock,product_family,morfwing,product_links_to_parent,81,162
engineering_concept,high_load,product_family,morfblock,general_internal_link,161,161
intent,commercial,engineering_concept,lightweight,general_internal_link,161,161
application,deck_attachment,product_family,morfblock,general_internal_link,158,158
product_family,powerfurl,engineering_concept,low_friction,general_internal_link,158,158
product_family,powerfurl,product_family,morfring,general_internal_link,158,158
engineering_concept,marine_hardware,intent,commercial,product_links_to_parent,78,156
engineering_concept,breaking_load,application,deck_attachment,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,furling_systems,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,low_friction_rigging,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,sheet_handling,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,lightweight,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,low_friction,authority_supports_commercial,31,155
engineering_concept,breaking_load,material,stainless_steel,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,dogbone,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfblock,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfring,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfwing,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,padeye,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,powerfurl,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,shackle,authority_supports_commercial,31,155
intent,brand,application,deck_attachment,authority_supports_commercial,31,155
intent,brand,application,furling_systems,authority_supports_commercial,31,155
intent,brand,application,low_friction_rigging,authority_supports_commercial,31,155
intent,brand,application,sheet_handling,authority_supports_commercial,31,155
intent,brand,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,brand,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,brand,material,stainless_steel,authority_supports_commercial,31,155
intent,brand,product_family,dogbone,authority_supports_commercial,31,155
intent,brand,product_family,morfblock,authority_supports_commercial,31,155
intent,brand,product_family,morfring,authority_supports_commercial,31,155
intent,brand,product_family,morfwing,authority_supports_commercial,31,155
intent,brand,product_family,padeye,authority_supports_commercial,31,155
intent,brand,product_family,powerfurl,authority_supports_commercial,31,155
intent,brand,product_family,shackle,authority_supports_commercial,31,155
intent,technical,application,deck_attachment,authority_supports_commercial,31,155
intent,technical,application,furling_systems,authority_supports_commercial,31,155
intent,technical,application,low_friction_rigging,authority_supports_commercial,31,155
intent,technical,application,sheet_handling,authority_supports_commercial,31,155
intent,technical,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,technical,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,technical,material,stainless_steel,authority_supports_commercial,31,155
intent,technical,product_family,dogbone,authority_supports_commercial,31,155
intent,technical,product_family,morfblock,authority_supports_commercial,31,155
intent,technical,product_family,morfring,authority_supports_commercial,31,155
intent,technical,product_family,morfwing,authority_supports_commercial,31,155
intent,technical,product_family,padeye,authority_supports_commercial,31,155
intent,technical,product_family,powerfurl,authority_supports_commercial,31,155
intent,technical,product_family,shackle,authority_supports_commercial,31,155
intent,commercial,material,titanium,product_related_to_product,154,154
material,titanium,intent,commercial,product_related_to_product,154,154
application,soft_connection,material,titanium,product_links_to_parent,77,154
product_family,morfring,application,sail_handling,product_links_to_parent,77,154
application,custom_engineering,application,sail_handling,product_links_to_parent,76,152
engineering_concept,cnc_machining,engineering_concept,breaking_load,product_links_to_parent,76,152
material,titanium,engineering_concept,high_load,product_links_to_parent,76,152
material,titanium,engineering_concept,swl,product_links_to_parent,76,152
application,custom_engineering,product_family,dogbone,general_internal_link,151,151
application,sheet_handling,engineering_concept,low_friction,general_internal_link,150,150
engineering_concept,marine_hardware,material,titanium,general_internal_link,150,150
intent,brand,material,titanium,product_related_to_product,150,150
material,aluminium,product_family,dogbone,general_internal_link,150,150
material,aluminium,product_family,padeye,general_internal_link,150,150
material,titanium,intent,brand,product_related_to_product,150,150
application,sail_handling,application,custom_engineering,authority_supports_commercial,30,150
application,sail_handling,engineering_concept,breaking_load,authority_supports_commercial,30,150
application,sail_handling,engineering_concept,customizable,authority_supports_commercial,30,150
application,sail_handling,material,aluminium,authority_supports_commercial,30,150
application,sheet_handling,intent,commercial,authority_supports_commercial,30,150
product_family,morfblock,intent,commercial,authority_supports_commercial,30,150
product_family,powerfurl,intent,commercial,authority_supports_commercial,30,150
application,custom_engineering,engineering_concept,marine_hardware,general_internal_link,149,149
engineering_concept,cnc_machining,application,custom_engineering,general_internal_link,149,149
application,furling_systems,product_family,morfblock,general_internal_link,148,148
application,sheet_handling,product_family,morfring,general_internal_link,148,148
engineering_concept,marine_hardware,intent,commercial,general_internal_link,148,148
application,custom_engineering,product_family,shackle,product_links_to_parent,74,148
application,furling_systems,engineering_concept,lightweight,product_links_to_parent,74,148
application,furling_systems,engineering_concept,low_friction,product_links_to_parent,74,148
application,furling_systems,intent,support,product_links_to_parent,74,148
application,furling_systems,material,stainless_steel,product_links_to_parent,74,148
application,furling_systems,product_family,morfwing,product_links_to_parent,74,148
intent,brand,application,custom_engineering,category_supports_product,37,148
intent,commercial,application,custom_engineering,category_supports_product,37,148
application,custom_engineering,product_family,padeye,general_internal_link,147,147
engineering_concept,customizable,engineering_concept,breaking_load,product_links_to_parent,73,146
product_family,morfring,application,rope_management,general_internal_link,145,145
engineering_concept,low_friction,application,deck_attachment,general_internal_link,144,144
material,ptfe,application,low_friction_rigging,general_internal_link,144,144
material,ptfe,material,titanium,general_internal_link,144,144
product_family,dogbone,product_family,morfblock,general_internal_link,144,144
material,ptfe,application,custom_engineering,product_links_to_parent,72,144
material,ptfe,engineering_concept,customizable,product_links_to_parent,72,144
material,ptfe,material,aluminium,product_links_to_parent,72,144
product_family,mloop,intent,commercial,product_links_to_parent,72,144
application,low_friction_rigging,engineering_concept,low_friction,category_supports_product,36,144
application,low_friction_rigging,intent,brand,category_supports_product,36,144
application,low_friction_rigging,intent,commercial,category_supports_product,36,144
application,low_friction_rigging,material,titanium,category_supports_product,36,144
product_family,morfblock,engineering_concept,low_friction,general_internal_link,143,143
engineering_concept,marine_hardware,engineering_concept,breaking_load,general_internal_link,142,142
application,custom_engineering,application,sheet_handling,product_links_to_parent,71,142
application,custom_engineering,product_family,morfblock,product_links_to_parent,71,142
product_family,morfblock,product_family,morfring,general_internal_link,141,141
material,titanium,intent,brand,category_supports_product,35,140
material,titanium,intent,commercial,category_supports_product,35,140
material,aluminium,intent,brand,authority_supports_commercial,28,140
material,stainless_steel,intent,brand,authority_supports_commercial,28,140
product_family,morfwing,intent,brand,authority_supports_commercial,28,140
product_family,dogbone,engineering_concept,marine_hardware,general_internal_link,138,138
application,custom_engineering,product_family,morfblock,general_internal_link,137,137
engineering_concept,customizable,application,rope_management,general_internal_link,137,137
product_family,dogbone,product_family,padeye,general_internal_link,136,136
intent,brand,intent,commercial,pillar_routes_to_commercial,34,136
product_family,shackle,intent,technical,general_internal_link,135,135
application,custom_engineering,engineering_concept,breaking_load,authority_supports_commercial,27,135
application,custom_engineering,engineering_concept,customizable,authority_supports_commercial,27,135
application,custom_engineering,material,aluminium,authority_supports_commercial,27,135
application,custom_engineering,product_family,dogbone,product_links_to_parent,67,134
product_family,morfring,engineering_concept,customizable,general_internal_link,132,132
product_family,padeye,product_family,powerfurl,general_internal_link,132,132
application,custom_engineering,application,deck_attachment,product_links_to_parent,66,132
application,custom_engineering,application,low_friction_rigging,product_links_to_parent,66,132
application,custom_engineering,product_family,morfring,product_links_to_parent,66,132
application,custom_engineering,product_family,padeye,product_links_to_parent,66,132
application,custom_engineering,product_family,powerfurl,product_links_to_parent,66,132
product_family,dogbone,application,deck_attachment,category_supports_product,33,132
product_family,dogbone,engineering_concept,lightweight,category_supports_product,33,132
engineering_concept,customizable,application,sheet_handling,general_internal_link,131,131
engineering_concept,breaking_load,intent,brand,product_related_to_product,130,130
engineering_concept,breaking_load,intent,commercial,product_related_to_product,130,130
engineering_concept,low_friction,product_family,dogbone,general_internal_link,130,130
intent,brand,engineering_concept,breaking_load,product_related_to_product,130,130
intent,commercial,engineering_concept,breaking_load,product_related_to_product,130,130
product_family,padeye,application,sail_handling,general_internal_link,130,130
engineering_concept,breaking_load,engineering_concept,high_load,product_links_to_parent,65,130
engineering_concept,breaking_load,engineering_concept,swl,product_links_to_parent,65,130
engineering_concept,customizable,product_family,powerfurl,general_internal_link,129,129
product_family,morfring,application,furling_systems,general_internal_link,128,128
product_family,padeye,intent,technical,general_internal_link,128,128
product_family,padeye,engineering_concept,breaking_load,product_links_to_parent,64,128
product_family,shackle,application,custom_engineering,product_links_to_parent,64,128
product_family,shackle,engineering_concept,customizable,product_links_to_parent,64,128
intent,support,engineering_concept,breaking_load,category_supports_product,32,128
intent,support,engineering_concept,swl,category_supports_product,32,128
intent,support,intent,brand,category_supports_product,32,128
intent,support,intent,commercial,category_supports_product,32,128
intent,support,product_family,powerfurl,category_supports_product,32,128
material,titanium,engineering_concept,lightweight,category_supports_product,32,128
product_family,powerfurl,engineering_concept,breaking_load,category_supports_product,32,128
product_family,powerfurl,engineering_concept,swl,category_supports_product,32,128
product_family,powerfurl,intent,brand,category_supports_product,32,128
product_family,powerfurl,intent,commercial,category_supports_product,32,128
product_family,shackle,material,aluminium,product_links_to_parent,63,126
application,rope_management,engineering_concept,low_friction,general_internal_link,124,124
application,rope_management,product_family,morfring,general_internal_link,124,124
engineering_concept,low_friction,engineering_concept,marine_hardware,general_internal_link,124,124
product_family,morfring,application,sheet_handling,general_internal_link,124,124
material,aluminium,application,furling_systems,product_links_to_parent,62,124
material,aluminium,engineering_concept,lightweight,product_links_to_parent,62,124
material,aluminium,engineering_concept,low_friction,product_links_to_parent,62,124
material,aluminium,intent,support,product_links_to_parent,62,124
material,aluminium,material,stainless_steel,product_links_to_parent,62,124
material,aluminium,product_family,morfwing,product_links_to_parent,62,124
product_family,morfring,application,deck_attachment,product_links_to_parent,62,124
product_family,morfring,application,low_friction_rigging,product_links_to_parent,62,124
product_family,morfring,application,sheet_handling,product_links_to_parent,62,124
product_family,morfring,product_family,dogbone,product_links_to_parent,62,124
product_family,morfring,product_family,morfblock,product_links_to_parent,62,124
product_family,morfring,product_family,padeye,product_links_to_parent,62,124
product_family,morfring,product_family,powerfurl,product_links_to_parent,62,124
product_family,morfring,product_family,shackle,product_links_to_parent,62,124
intent,brand,product_family,morfring,category_supports_product,31,124
intent,commercial,product_family,morfring,category_supports_product,31,124
engineering_concept,marine_hardware,application,custom_engineering,general_internal_link,123,123
engineering_concept,high_load,engineering_concept,low_friction,general_internal_link,121,121
engineering_concept,high_load,product_family,morfring,general_internal_link,121,121
engineering_concept,low_friction,product_family,morfblock,general_internal_link,120,120
material,ptfe,intent,technical,general_internal_link,120,120
application,deck_attachment,application,furling_systems,product_links_to_parent,60,120
application,deck_attachment,engineering_concept,lightweight,product_links_to_parent,60,120
application,deck_attachment,engineering_concept,low_friction,product_links_to_parent,60,120
application,deck_attachment,intent,support,product_links_to_parent,60,120
application,deck_attachment,material,stainless_steel,product_links_to_parent,60,120
application,deck_attachment,product_family,morfwing,product_links_to_parent,60,120
material,ptfe,application,sail_handling,product_links_to_parent,60,120
intent,commercial,intent,brand,pillar_routes_to_commercial,30,120
intent,support,application,furling_systems,category_supports_product,30,120
product_family,powerfurl,application,furling_systems,category_supports_product,30,120
engineering_concept,customizable,application,custom_engineering,authority_supports_commercial,24,120
engineering_concept,customizable,engineering_concept,breaking_load,authority_supports_commercial,24,120
engineering_concept,customizable,material,aluminium,authority_supports_commercial,24,120
intent,brand,product_family,morfwing,general_internal_link,119,119
application,soft_connection,application,custom_engineering,general_internal_link,118,118
engineering_concept,lightweight,intent,commercial,product_related_to_product,118,118
engineering_concept,low_friction,product_family,padeye,general_internal_link,118,118
intent,brand,material,stainless_steel,general_internal_link,118,118
intent,commercial,engineering_concept,lightweight,product_related_to_product,118,118
application,sail_handling,intent,commercial,product_related_to_product,116,116
intent,commercial,application,sail_handling,product_related_to_product,116,116
material,titanium,product_family,mreel,general_internal_link,116,116
product_family,shackle,application,sail_handling,general_internal_link,116,116
engineering_concept,cnc_machining,application,custom_engineering,product_links_to_parent,58,116
engineering_concept,cnc_machining,engineering_concept,customizable,product_links_to_parent,58,116
engineering_concept,lightweight,engineering_concept,high_load,product_links_to_parent,58,116
engineering_concept,lightweight,engineering_concept,swl,product_links_to_parent,58,116
application,custom_engineering,application,sail_handling,authority_supports_commercial,23,115
engineering_concept,cnc_machining,application,low_friction_rigging,general_internal_link,114,114
engineering_concept,cnc_machining,material,titanium,general_internal_link,114,114
engineering_concept,lightweight,intent,brand,product_related_to_product,114,114
intent,brand,engineering_concept,lightweight,product_related_to_product,114,114
application,sail_handling,engineering_concept,high_load,product_links_to_parent,57,114
application,sail_handling,engineering_concept,swl,product_links_to_parent,57,114
engineering_concept,cnc_machining,material,aluminium,product_links_to_parent,57,114
engineering_concept,customizable,application,custom_engineering,product_links_to_parent,57,114
engineering_concept,customizable,application,deck_attachment,general_internal_link,113,113
application,sail_handling,intent,brand,product_related_to_product,112,112
engineering_concept,customizable,application,furling_systems,general_internal_link,112,112
intent,brand,application,sail_handling,product_related_to_product,112,112
material,aluminium,product_family,morfblock,general_internal_link,112,112
product_family,mreel,intent,brand,product_links_to_parent,56,112
application,low_friction_rigging,engineering_concept,lightweight,category_supports_product,28,112
material,titanium,application,low_friction_rigging,category_supports_product,28,112
engineering_concept,breaking_load,product_family,mreel,general_internal_link,110,110
intent,technical,application,furling_systems,product_links_to_parent,55,110
intent,technical,engineering_concept,lightweight,product_links_to_parent,55,110
intent,technical,engineering_concept,low_friction,product_links_to_parent,55,110
intent,technical,intent,support,product_links_to_parent,55,110
intent,technical,material,stainless_steel,product_links_to_parent,55,110
intent,technical,product_family,morfwing,product_links_to_parent,55,110
material,aluminium,material,titanium,authority_supports_commercial,22,110
material,stainless_steel,material,titanium,authority_supports_commercial,22,110
product_family,morfwing,material,titanium,authority_supports_commercial,22,110
material,ptfe,engineering_concept,breaking_load,general_internal_link,108,108
material,titanium,material,aluminium,general_internal_link,108,108
material,titanium,engineering_concept,breaking_load,category_supports_product,27,108
application,soft_connection,material,titanium,general_internal_link,106,106
product_family,morfring,application,deck_attachment,general_internal_link,106,106
product_family,shackle,product_family,powerfurl,general_internal_link,106,106
application,deck_attachment,intent,brand,authority_supports_commercial,21,105
engineering_concept,breaking_load,engineering_concept,swl,product_related_to_product,104,104
engineering_concept,lightweight,material,titanium,product_related_to_product,104,104
engineering_concept,swl,engineering_concept,breaking_load,product_related_to_product,104,104
engineering_concept,swl,intent,brand,product_related_to_product,104,104
engineering_concept,swl,intent,commercial,product_related_to_product,104,104
intent,brand,engineering_concept,swl,product_related_to_product,104,104
intent,commercial,engineering_concept,swl,product_related_to_product,104,104
material,titanium,engineering_concept,lightweight,product_related_to_product,104,104
engineering_concept,swl,engineering_concept,high_load,product_links_to_parent,52,104
application,soft_connection,intent,commercial,general_internal_link,102,102
engineering_concept,customizable,material,aluminium,product_links_to_parent,51,102
product_family,shackle,application,sail_handling,product_links_to_parent,51,102
product_family,shackle,application,rope_management,general_internal_link,101,101
intent,support,intent,brand,general_internal_link,100,100
product_family,padeye,application,rope_management,general_internal_link,100,100
product_family,padeye,engineering_concept,customizable,general_internal_link,100,100
product_family,shackle,engineering_concept,customizable,general_internal_link,100,100
engineering_concept,low_friction,engineering_concept,lightweight,product_links_to_parent,50,100
engineering_concept,customizable,application,sail_handling,authority_supports_commercial,20,100
material,aluminium,intent,commercial,authority_supports_commercial,20,100
material,stainless_steel,intent,commercial,authority_supports_commercial,20,100
product_family,morfwing,intent,commercial,authority_supports_commercial,20,100
engineering_concept,customizable,product_family,dogbone,general_internal_link,99,99
intent,technical,engineering_concept,low_friction,general_internal_link,99,99
intent,technical,product_family,morfring,general_internal_link,99,99
engineering_concept,breaking_load,material,aluminium,general_internal_link,98,98
engineering_concept,marine_hardware,intent,technical,general_internal_link,98,98
product_family,padeye,application,furling_systems,general_internal_link,98,98
product_family,padeye,application,sheet_handling,general_internal_link,96,96
product_family,shackle,application,sheet_handling,general_internal_link,96,96
application,soft_connection,engineering_concept,breaking_load,product_links_to_parent,48,96
material,ptfe,application,deck_attachment,product_links_to_parent,48,96
material,ptfe,application,low_friction_rigging,product_links_to_parent,48,96
material,ptfe,application,sheet_handling,product_links_to_parent,48,96
material,ptfe,product_family,dogbone,product_links_to_parent,48,96
material,ptfe,product_family,morfblock,product_links_to_parent,48,96
material,ptfe,product_family,morfring,product_links_to_parent,48,96
material,ptfe,product_family,padeye,product_links_to_parent,48,96
material,ptfe,product_family,powerfurl,product_links_to_parent,48,96
material,ptfe,product_family,shackle,product_links_to_parent,48,96
product_family,mreel,intent,commercial,product_links_to_parent,48,96
product_family,padeye,application,custom_engineering,product_links_to_parent,48,96
product_family,padeye,engineering_concept,customizable,product_links_to_parent,48,96
product_family,padeye,material,aluminium,product_links_to_parent,48,96
application,low_friction_rigging,application,rope_management,category_supports_product,24,96
application,low_friction_rigging,material,aluminium,category_supports_product,24,96
application,low_friction_rigging,material,ptfe,category_supports_product,24,96
application,low_friction_rigging,product_family,morfring,category_supports_product,24,96
intent,brand,material,ptfe,category_supports_product,24,96
