source_entity_type,source_entity_name,target_entity_type,target_entity_name,relationship_type,relationship_count,total_relationship_weight
application,deck_attachment,intent,brand,product_links_to_parent,798,1596
intent,brand,application,sail_handling,general_internal_link,1579,1579
material,titanium,application,custom_engineering,product_links_to_parent,786,1572
material,titanium,engineering_concept,customizable,product_links_to_parent,786,1572
intent,brand,material,aluminium,product_links_to_parent,780,1560
intent,brand,product_family,powerfurl,general_internal_link,1557,1557
material,titanium,engineering_concept,breaking_load,general_internal_link,1535,1535
intent,brand,application,rope_management,general_internal_link,1510,1510
application,sail_handling,engineering_concept,breaking_load,product_links_to_parent,743,1486
intent,commercial,intent,technical,general_internal_link,1472,1472
intent,technical,intent,brand,product_links_to_parent,732,1464
engineering_concept,breaking_load,intent,commercial,general_internal_link,1455,1455
intent,commercial,product_family,powerfurl,general_internal_link,1441,1441
intent,brand,engineering_concept,customizable,general_internal_link,1439,1439
engineering_concept,breaking_load,application,custom_engineering,product_links_to_parent,711,1422
engineering_concept,breaking_load,engineering_concept,customizable,product_links_to_parent,711,1422
application,rope_management,intent,brand,general_internal_link,1404,1404
intent,commercial,application,sail_handling,general_internal_link,1389,1389
material,aluminium,intent,commercial,product_links_to_parent,690,1380
engineering_concept,breaking_load,application,low_friction_rigging,general_internal_link,1372,1372
intent,commercial,application,rope_management,general_internal_link,1365,1365
intent,brand,application,sheet_handling,general_internal_link,1360,1360
material,titanium,application,low_friction_rigging,general_internal_link,1357,1357
application,deck_attachment,intent,commercial,product_links_to_parent,678,1356
application,rope_management,material,titanium,product_links_to_parent,676,1352
application,sail_handling,material,titanium,general_internal_link,1334,1334
engineering_concept,swl,engineering_concept,breaking_load,product_links_to_parent,667,1334
application,sail_handling,application,custom_engineering,general_internal_link,1322,1322
engineering_concept,high_load,intent,brand,general_internal_link,1305,1305
application,sail_handling,application,custom_engineering,product_links_to_parent,650,1300
application,sail_handling,engineering_concept,customizable,product_links_to_parent,650,1300
material,titanium,material,aluminium,product_links_to_parent,642,1284
intent,commercial,application,sail_handling,product_links_to_parent,632,1264
intent,technical,intent,commercial,product_links_to_parent,622,1244
intent,commercial,application,sheet_handling,general_internal_link,1243,1243
intent,commercial,engineering_concept,customizable,general_internal_link,1238,1238
engineering_concept,lightweight,engineering_concept,breaking_load,product_links_to_parent,616,1232
intent,brand,application,sail_handling,product_links_to_parent,614,1228
product_family,dogbone,intent,brand,product_links_to_parent,612,1224
engineering_concept,breaking_load,intent,technical,general_internal_link,1194,1194
application,sheet_handling,material,titanium,product_links_to_parent,588,1176
product_family,powerfurl,material,titanium,product_links_to_parent,587,1174
engineering_concept,low_friction,intent,brand,product_links_to_parent,584,1168
engineering_concept,breaking_load,material,aluminium,product_links_to_parent,579,1158
engineering_concept,swl,application,custom_engineering,product_links_to_parent,577,1154
engineering_concept,swl,engineering_concept,customizable,product_links_to_parent,577,1154
intent,commercial,application,sheet_handling,product_links_to_parent,576,1152
intent,commercial,product_family,morfblock,product_links_to_parent,576,1152
application,sail_handling,engineering_concept,breaking_load,general_internal_link,1139,1139
product_family,morfblock,material,titanium,product_links_to_parent,567,1134
intent,technical,intent,brand,general_internal_link,1129,1129
intent,brand,product_family,morfblock,general_internal_link,1125,1125
intent,brand,application,sheet_handling,product_links_to_parent,559,1118
intent,brand,product_family,morfblock,product_links_to_parent,559,1118
application,sheet_handling,intent,commercial,general_internal_link,1108,1108
material,titanium,intent,technical,general_internal_link,1102,1102
intent,commercial,product_family,dogbone,product_links_to_parent,550,1100
product_family,morfblock,intent,commercial,general_internal_link,1094,1094
application,deck_attachment,intent,brand,general_internal_link,1091,1091
intent,commercial,product_family,shackle,product_links_to_parent,544,1088
engineering_concept,breaking_load,intent,brand,authority_supports_commercial,217,1085
intent,technical,intent,brand,authority_supports_commercial,217,1085
intent,brand,intent,commercial,category_supports_product,270,1080
engineering_concept,lightweight,application,custom_engineering,product_links_to_parent,539,1078
engineering_concept,lightweight,engineering_concept,customizable,product_links_to_parent,539,1078
intent,commercial,application,deck_attachment,product_links_to_parent,536,1072
intent,commercial,application,low_friction_rigging,product_links_to_parent,536,1072
intent,commercial,product_family,morfring,product_links_to_parent,536,1072
intent,commercial,product_family,padeye,product_links_to_parent,536,1072
intent,commercial,product_family,powerfurl,product_links_to_parent,536,1072
intent,brand,product_family,dogbone,product_links_to_parent,534,1068
intent,brand,application,deck_attachment,general_internal_link,1056,1056
application,sail_handling,material,aluminium,product_links_to_parent,528,1056
intent,brand,product_family,shackle,product_links_to_parent,528,1056
application,furling_systems,intent,brand,general_internal_link,1052,1052
intent,commercial,intent,brand,category_supports_product,263,1052
application,low_friction_rigging,engineering_concept,breaking_load,product_links_to_parent,525,1050
intent,brand,application,deck_attachment,product_links_to_parent,520,1040
intent,brand,application,low_friction_rigging,product_links_to_parent,520,1040
intent,brand,product_family,morfring,product_links_to_parent,520,1040
intent,brand,product_family,padeye,product_links_to_parent,520,1040
intent,brand,product_family,powerfurl,product_links_to_parent,520,1040
product_family,dogbone,intent,commercial,product_links_to_parent,520,1040
engineering_concept,swl,application,custom_engineering,general_internal_link,1031,1031
intent,commercial,product_family,morfblock,general_internal_link,1026,1026
application,furling_systems,material,titanium,product_links_to_parent,511,1022
application,sail_handling,application,low_friction_rigging,general_internal_link,1018,1018
material,titanium,application,sail_handling,product_links_to_parent,505,1010
engineering_concept,lightweight,application,custom_engineering,general_internal_link,1003,1003
material,titanium,intent,commercial,general_internal_link,1002,1002
engineering_concept,high_load,engineering_concept,breaking_load,product_links_to_parent,500,1000
engineering_concept,low_friction,intent,commercial,product_links_to_parent,496,992
application,sheet_handling,material,titanium,general_internal_link,981,981
engineering_concept,lightweight,material,titanium,general_internal_link,981,981
product_family,powerfurl,intent,commercial,general_internal_link,981,981
engineering_concept,swl,material,titanium,general_internal_link,980,980
intent,brand,application,furling_systems,general_internal_link,971,971
product_family,dogbone,intent,brand,general_internal_link,971,971
intent,brand,engineering_concept,marine_hardware,general_internal_link,955,955
intent,brand,product_family,dogbone,general_internal_link,952,952
product_family,morfblock,material,titanium,general_internal_link,951,951
intent,commercial,application,deck_attachment,general_internal_link,947,947
engineering_concept,breaking_load,application,sail_handling,general_internal_link,944,944
engineering_concept,swl,material,aluminium,product_links_to_parent,471,942
application,low_friction_rigging,material,titanium,general_internal_link,934,934
engineering_concept,breaking_load,application,rope_management,general_internal_link,933,933
engineering_concept,breaking_load,material,titanium,authority_supports_commercial,186,930
intent,brand,material,titanium,authority_supports_commercial,186,930
intent,technical,material,titanium,authority_supports_commercial,186,930
product_family,powerfurl,material,titanium,general_internal_link,929,929
application,low_friction_rigging,application,custom_engineering,general_internal_link,918,918
material,titanium,application,sheet_handling,product_links_to_parent,457,914
material,titanium,product_family,morfblock,product_links_to_parent,457,914
material,titanium,application,rope_management,general_internal_link,913,913
application,low_friction_rigging,application,custom_engineering,product_links_to_parent,456,912
application,low_friction_rigging,engineering_concept,customizable,product_links_to_parent,456,912
engineering_concept,breaking_load,application,sail_handling,product_links_to_parent,452,904
material,titanium,application,sail_handling,general_internal_link,900,900
application,custom_engineering,intent,brand,general_internal_link,897,897
engineering_concept,lightweight,material,aluminium,product_links_to_parent,447,894
material,titanium,product_family,dogbone,product_links_to_parent,442,884
intent,brand,material,titanium,category_supports_product,221,884
intent,commercial,material,titanium,category_supports_product,221,884
engineering_concept,high_load,application,custom_engineering,product_links_to_parent,439,878
engineering_concept,high_load,engineering_concept,customizable,product_links_to_parent,439,878
application,custom_engineering,intent,brand,product_links_to_parent,438,876
intent,commercial,product_family,dogbone,general_internal_link,874,874
material,titanium,product_family,shackle,product_links_to_parent,436,872
material,aluminium,material,titanium,product_links_to_parent,434,868
intent,commercial,application,furling_systems,general_internal_link,867,867
material,titanium,application,deck_attachment,product_links_to_parent,428,856
material,titanium,application,low_friction_rigging,product_links_to_parent,428,856
material,titanium,product_family,morfring,product_links_to_parent,428,856
material,titanium,product_family,padeye,product_links_to_parent,428,856
material,titanium,product_family,powerfurl,product_links_to_parent,428,856
application,sail_handling,intent,technical,general_internal_link,855,855
intent,commercial,engineering_concept,marine_hardware,general_internal_link,854,854
application,sheet_handling,application,custom_engineering,general_internal_link,853,853
application,deck_attachment,material,titanium,product_links_to_parent,426,852
engineering_concept,breaking_load,application,sheet_handling,product_links_to_parent,426,852
engineering_concept,breaking_load,product_family,morfblock,product_links_to_parent,426,852
application,sheet_handling,engineering_concept,breaking_load,general_internal_link,847,847
engineering_concept,lightweight,engineering_concept,breaking_load,general_internal_link,829,829
product_family,morfblock,application,custom_engineering,general_internal_link,826,826
product_family,powerfurl,application,custom_engineering,general_internal_link,826,826
product_family,morfblock,engineering_concept,breaking_load,general_internal_link,824,824
engineering_concept,swl,engineering_concept,breaking_load,general_internal_link,817,817
intent,brand,product_family,padeye,general_internal_link,817,817
engineering_concept,breaking_load,engineering_concept,customizable,general_internal_link,808,808
product_family,morfring,intent,brand,product_links_to_parent,404,808
engineering_concept,swl,application,low_friction_rigging,general_internal_link,807,807
application,low_friction_rigging,engineering_concept,breaking_load,general_internal_link,801,801
intent,brand,engineering_concept,breaking_load,category_supports_product,199,796
intent,commercial,engineering_concept,breaking_load,category_supports_product,199,796
engineering_concept,breaking_load,product_family,powerfurl,general_internal_link,795,795
product_family,powerfurl,engineering_concept,breaking_load,general_internal_link,792,792
material,aluminium,intent,brand,general_internal_link,787,787
engineering_concept,lightweight,application,low_friction_rigging,general_internal_link,786,786
engineering_concept,breaking_load,product_family,shackle,product_links_to_parent,392,784
application,rope_management,engineering_concept,breaking_load,product_links_to_parent,391,782
application,sail_handling,application,sheet_handling,product_links_to_parent,391,782
application,sail_handling,product_family,morfblock,product_links_to_parent,391,782
engineering_concept,breaking_load,product_family,dogbone,product_links_to_parent,391,782
engineering_concept,breaking_load,intent,commercial,authority_supports_commercial,155,775
intent,brand,intent,commercial,authority_supports_commercial,155,775
intent,technical,intent,commercial,authority_supports_commercial,155,775
intent,technical,material,titanium,product_links_to_parent,387,774
engineering_concept,high_load,application,custom_engineering,general_internal_link,773,773
engineering_concept,breaking_load,application,deck_attachment,product_links_to_parent,386,772
engineering_concept,breaking_load,application,low_friction_rigging,product_links_to_parent,386,772
engineering_concept,breaking_load,product_family,morfring,product_links_to_parent,386,772
engineering_concept,breaking_load,product_family,padeye,product_links_to_parent,386,772
engineering_concept,breaking_load,product_family,powerfurl,product_links_to_parent,386,772
material,titanium,engineering_concept,customizable,general_internal_link,756,756
application,sheet_handling,engineering_concept,breaking_load,product_links_to_parent,376,752
application,rope_management,material,titanium,general_internal_link,751,751
application,low_friction_rigging,material,aluminium,product_links_to_parent,375,750
application,custom_engineering,intent,commercial,product_links_to_parent,374,748
intent,brand,application,sail_handling,category_supports_product,187,748
intent,commercial,application,sail_handling,category_supports_product,187,748
engineering_concept,high_load,material,titanium,general_internal_link,738,738
intent,commercial,product_family,padeye,general_internal_link,734,734
engineering_concept,swl,application,sail_handling,product_links_to_parent,366,732
product_family,morfblock,engineering_concept,breaking_load,product_links_to_parent,364,728
application,rope_management,application,custom_engineering,general_internal_link,725,725
engineering_concept,breaking_load,application,sheet_handling,general_internal_link,722,722
application,sail_handling,product_family,dogbone,product_links_to_parent,360,720
engineering_concept,high_load,material,aluminium,product_links_to_parent,357,714
engineering_concept,lightweight,application,sail_handling,product_links_to_parent,356,712
application,sail_handling,product_family,shackle,product_links_to_parent,354,708
engineering_concept,swl,application,sheet_handling,product_links_to_parent,353,706
engineering_concept,swl,product_family,morfblock,product_links_to_parent,353,706
application,sail_handling,application,deck_attachment,product_links_to_parent,352,704
application,sail_handling,application,low_friction_rigging,product_links_to_parent,352,704
application,sail_handling,product_family,morfring,product_links_to_parent,352,704
application,sail_handling,product_family,padeye,product_links_to_parent,352,704
application,sail_handling,product_family,powerfurl,product_links_to_parent,352,704
application,rope_management,application,custom_engineering,product_links_to_parent,350,700
application,rope_management,engineering_concept,customizable,product_links_to_parent,350,700
product_family,morfring,intent,commercial,product_links_to_parent,342,684
application,sail_handling,application,rope_management,general_internal_link,679,679
material,titanium,product_family,powerfurl,general_internal_link,668,668
product_family,powerfurl,engineering_concept,breaking_load,product_links_to_parent,332,664
product_family,dogbone,material,titanium,product_links_to_parent,329,658
engineering_concept,swl,intent,technical,general_internal_link,650,650
intent,technical,application,custom_engineering,general_internal_link,640,640
intent,brand,engineering_concept,swl,category_supports_product,160,640
intent,commercial,engineering_concept,swl,category_supports_product,160,640
application,sheet_handling,application,low_friction_rigging,general_internal_link,638,638
application,sheet_handling,application,custom_engineering,product_links_to_parent,318,636
application,sheet_handling,engineering_concept,customizable,product_links_to_parent,318,636
engineering_concept,lightweight,application,sheet_handling,product_links_to_parent,318,636
engineering_concept,lightweight,product_family,morfblock,product_links_to_parent,318,636
engineering_concept,low_friction,intent,brand,general_internal_link,634,634
engineering_concept,swl,product_family,shackle,product_links_to_parent,316,632
intent,brand,engineering_concept,lightweight,category_supports_product,158,632
intent,commercial,engineering_concept,lightweight,category_supports_product,158,632
application,rope_management,engineering_concept,breaking_load,general_internal_link,631,631
engineering_concept,swl,application,deck_attachment,product_links_to_parent,314,628
engineering_concept,swl,application,low_friction_rigging,product_links_to_parent,314,628
engineering_concept,swl,product_family,dogbone,product_links_to_parent,314,628
engineering_concept,swl,product_family,morfring,product_links_to_parent,314,628
engineering_concept,swl,product_family,padeye,product_links_to_parent,314,628
engineering_concept,swl,product_family,powerfurl,product_links_to_parent,314,628
application,sail_handling,intent,commercial,general_internal_link,627,627
engineering_concept,lightweight,intent,technical,general_internal_link,627,627
intent,technical,material,titanium,general_internal_link,626,626
engineering_concept,customizable,intent,brand,general_internal_link,625,625
material,ptfe,intent,brand,product_links_to_parent,312,624
material,titanium,engineering_concept,marine_hardware,general_internal_link,623,623
material,titanium,application,sheet_handling,general_internal_link,620,620
engineering_concept,breaking_load,engineering_concept,marine_hardware,general_internal_link,618,618
engineering_concept,lightweight,product_family,dogbone,product_links_to_parent,309,618
product_family,morfblock,application,low_friction_rigging,general_internal_link,617,617
engineering_concept,low_friction,material,titanium,product_links_to_parent,308,616
engineering_concept,breaking_load,application,deck_attachment,general_internal_link,614,614
product_family,powerfurl,application,low_friction_rigging,general_internal_link,613,613
engineering_concept,lightweight,product_family,shackle,product_links_to_parent,306,612
product_family,morfblock,application,custom_engineering,product_links_to_parent,306,612
product_family,morfblock,engineering_concept,customizable,product_links_to_parent,306,612
engineering_concept,high_load,engineering_concept,breaking_load,general_internal_link,611,611
intent,technical,engineering_concept,breaking_load,general_internal_link,611,611
engineering_concept,high_load,application,low_friction_rigging,general_internal_link,607,607
engineering_concept,breaking_load,application,furling_systems,general_internal_link,602,602
product_family,powerfurl,application,custom_engineering,product_links_to_parent,299,598
product_family,powerfurl,engineering_concept,customizable,product_links_to_parent,299,598
engineering_concept,lightweight,application,deck_attachment,product_links_to_parent,298,596
engineering_concept,lightweight,application,low_friction_rigging,product_links_to_parent,298,596
engineering_concept,lightweight,product_family,morfring,product_links_to_parent,298,596
engineering_concept,lightweight,product_family,padeye,product_links_to_parent,298,596
engineering_concept,lightweight,product_family,powerfurl,product_links_to_parent,298,596
product_family,morfring,intent,brand,general_internal_link,591,591
application,low_friction_rigging,application,sail_handling,product_links_to_parent,295,590
material,titanium,application,furling_systems,general_internal_link,588,588
application,low_friction_rigging,intent,technical,general_internal_link,587,587
application,furling_systems,engineering_concept,breaking_load,product_links_to_parent,292,584
material,titanium,application,deck_attachment,general_internal_link,578,578
application,rope_management,material,aluminium,product_links_to_parent,288,576
intent,brand,application,low_friction_rigging,category_supports_product,144,576
intent,commercial,application,low_friction_rigging,category_supports_product,144,576
intent,brand,product_family,morfring,general_internal_link,575,575
application,furling_systems,material,titanium,general_internal_link,573,573
engineering_concept,breaking_load,product_family,morfblock,general_internal_link,561,561
application,rope_management,application,low_friction_rigging,general_internal_link,560,560
material,titanium,intent,brand,authority_supports_commercial,112,560
application,deck_attachment,material,titanium,general_internal_link,559,559
application,furling_systems,application,custom_engineering,general_internal_link,559,559
engineering_concept,high_load,application,sail_handling,product_links_to_parent,278,556
application,low_friction_rigging,application,sheet_handling,product_links_to_parent,275,550
application,low_friction_rigging,product_family,morfblock,product_links_to_parent,275,550
engineering_concept,breaking_load,application,custom_engineering,authority_supports_commercial,109,545
engineering_concept,breaking_load,engineering_concept,customizable,authority_supports_commercial,109,545
intent,brand,application,custom_engineering,authority_supports_commercial,109,545
intent,brand,engineering_concept,customizable,authority_supports_commercial,109,545
intent,technical,application,custom_engineering,authority_supports_commercial,109,545
intent,technical,engineering_concept,customizable,authority_supports_commercial,109,545
product_family,shackle,intent,brand,product_links_to_parent,270,540
engineering_concept,swl,application,rope_management,general_internal_link,537,537
intent,commercial,application,furling_systems,product_links_to_parent,268,536
intent,commercial,engineering_concept,high_load,product_links_to_parent,268,536
intent,commercial,engineering_concept,lightweight,product_links_to_parent,268,536
intent,commercial,engineering_concept,low_friction,product_links_to_parent,268,536
intent,commercial,engineering_concept,swl,product_links_to_parent,268,536
intent,commercial,intent,support,product_links_to_parent,268,536
intent,commercial,material,stainless_steel,product_links_to_parent,268,536
intent,commercial,product_family,morfwing,product_links_to_parent,268,536
engineering_concept,lightweight,application,rope_management,general_internal_link,535,535
application,furling_systems,application,custom_engineering,product_links_to_parent,264,528
application,furling_systems,engineering_concept,customizable,product_links_to_parent,264,528
material,ptfe,intent,commercial,product_links_to_parent,264,528
application,sail_handling,engineering_concept,customizable,general_internal_link,527,527
engineering_concept,breaking_load,product_family,dogbone,general_internal_link,524,524
engineering_concept,high_load,application,sheet_handling,product_links_to_parent,262,524
engineering_concept,high_load,product_family,morfblock,product_links_to_parent,262,524
intent,brand,application,furling_systems,product_links_to_parent,260,520
intent,brand,engineering_concept,high_load,product_links_to_parent,260,520
intent,brand,engineering_concept,lightweight,product_links_to_parent,260,520
intent,brand,engineering_concept,low_friction,product_links_to_parent,260,520
intent,brand,engineering_concept,swl,product_links_to_parent,260,520
intent,brand,intent,support,product_links_to_parent,260,520
intent,brand,material,stainless_steel,product_links_to_parent,260,520
intent,brand,product_family,morfwing,product_links_to_parent,260,520
application,deck_attachment,application,custom_engineering,general_internal_link,517,517
intent,brand,engineering_concept,high_load,category_supports_product,129,516
intent,commercial,engineering_concept,high_load,category_supports_product,129,516
intent,brand,engineering_concept,lightweight,general_internal_link,515,515
intent,commercial,product_family,morfring,general_internal_link,515,515
application,low_friction_rigging,product_family,shackle,product_links_to_parent,256,512
application,custom_engineering,material,titanium,general_internal_link,510,510
application,low_friction_rigging,product_family,dogbone,product_links_to_parent,255,510
intent,brand,engineering_concept,low_friction,general_internal_link,504,504
application,sheet_handling,material,aluminium,product_links_to_parent,252,504
application,low_friction_rigging,application,deck_attachment,product_links_to_parent,250,500
application,low_friction_rigging,product_family,morfring,product_links_to_parent,250,500
application,low_friction_rigging,product_family,padeye,product_links_to_parent,250,500
application,low_friction_rigging,product_family,powerfurl,product_links_to_parent,250,500
product_family,powerfurl,material,aluminium,product_links_to_parent,249,498
material,aluminium,engineering_concept,breaking_load,product_links_to_parent,248,496
engineering_concept,lightweight,application,sail_handling,general_internal_link,493,493
application,sheet_handling,intent,technical,general_internal_link,490,490
engineering_concept,high_load,product_family,dogbone,product_links_to_parent,245,490
engineering_concept,swl,application,sail_handling,general_internal_link,488,488
engineering_concept,cnc_machining,intent,brand,product_links_to_parent,244,488
engineering_concept,high_load,product_family,shackle,product_links_to_parent,244,488
engineering_concept,breaking_load,product_family,padeye,general_internal_link,487,487
application,furling_systems,engineering_concept,breaking_load,general_internal_link,486,486
product_family,morfblock,material,aluminium,product_links_to_parent,243,486
application,low_friction_rigging,intent,commercial,general_internal_link,484,484
application,sail_handling,product_family,powerfurl,general_internal_link,484,484
engineering_concept,high_load,intent,technical,general_internal_link,484,484
material,titanium,product_family,dogbone,general_internal_link,481,481
application,deck_attachment,engineering_concept,breaking_load,product_links_to_parent,240,480
application,deck_attachment,engineering_concept,breaking_load,general_internal_link,479,479
application,sheet_handling,product_family,powerfurl,general_internal_link,478,478
material,aluminium,application,custom_engineering,general_internal_link,478,478
product_family,padeye,intent,brand,general_internal_link,478,478
application,low_friction_rigging,application,rope_management,general_internal_link,476,476
engineering_concept,high_load,application,deck_attachment,product_links_to_parent,238,476
engineering_concept,high_load,application,low_friction_rigging,product_links_to_parent,238,476
engineering_concept,high_load,product_family,morfring,product_links_to_parent,238,476
engineering_concept,high_load,product_family,padeye,product_links_to_parent,238,476
engineering_concept,high_load,product_family,powerfurl,product_links_to_parent,238,476
product_family,morfblock,intent,technical,general_internal_link,474,474
product_family,powerfurl,intent,technical,general_internal_link,474,474
engineering_concept,customizable,intent,brand,product_links_to_parent,236,472
product_family,morfblock,product_family,powerfurl,general_internal_link,470,470
product_family,dogbone,material,titanium,general_internal_link,466,466
application,custom_engineering,material,titanium,product_links_to_parent,233,466
application,low_friction_rigging,application,sail_handling,general_internal_link,465,465
material,titanium,product_family,padeye,general_internal_link,465,465
engineering_concept,breaking_load,material,aluminium,authority_supports_commercial,93,465
intent,brand,engineering_concept,breaking_load,authority_supports_commercial,93,465
intent,brand,material,aluminium,authority_supports_commercial,93,465
intent,technical,engineering_concept,breaking_load,authority_supports_commercial,93,465
intent,technical,material,aluminium,authority_supports_commercial,93,465
application,sail_handling,engineering_concept,marine_hardware,general_internal_link,464,464
intent,brand,application,sheet_handling,category_supports_product,116,464
intent,commercial,application,sheet_handling,category_supports_product,116,464
application,rope_management,intent,commercial,general_internal_link,460,460
material,aluminium,material,titanium,general_internal_link,460,460
product_family,shackle,intent,commercial,product_links_to_parent,230,460
material,titanium,product_family,morfblock,general_internal_link,459,459
intent,technical,application,low_friction_rigging,general_internal_link,458,458
product_family,dogbone,intent,commercial,general_internal_link,458,458
application,rope_management,application,sail_handling,product_links_to_parent,228,456
application,sheet_handling,application,sail_handling,general_internal_link,455,455
intent,commercial,engineering_concept,lightweight,general_internal_link,453,453
intent,brand,product_family,morfblock,category_supports_product,113,452
intent,commercial,product_family,morfblock,category_supports_product,113,452
intent,technical,engineering_concept,breaking_load,product_links_to_parent,224,448
intent,commercial,engineering_concept,low_friction,general_internal_link,444,444
product_family,shackle,intent,brand,general_internal_link,444,444
material,aluminium,application,custom_engineering,product_links_to_parent,222,444
material,aluminium,engineering_concept,customizable,product_links_to_parent,222,444
application,sheet_handling,engineering_concept,breaking_load,category_supports_product,111,444
application,sheet_handling,intent,commercial,category_supports_product,111,444
application,sheet_handling,product_family,morfblock,category_supports_product,111,444
engineering_concept,breaking_load,application,sheet_handling,category_supports_product,111,444
engineering_concept,breaking_load,intent,commercial,category_supports_product,111,444
engineering_concept,breaking_load,product_family,morfblock,category_supports_product,111,444
product_family,morfblock,application,sheet_handling,category_supports_product,111,444
product_family,morfblock,engineering_concept,breaking_load,category_supports_product,111,444
product_family,morfblock,intent,commercial,category_supports_product,111,444
application,sail_handling,application,sheet_handling,general_internal_link,443,443
product_family,morfblock,application,sail_handling,general_internal_link,442,442
application,rope_management,intent,technical,general_internal_link,441,441
application,sail_handling,application,furling_systems,general_internal_link,441,441
application,furling_systems,material,aluminium,product_links_to_parent,219,438
product_family,powerfurl,application,sail_handling,general_internal_link,436,436
application,deck_attachment,application,custom_engineering,product_links_to_parent,218,436
application,deck_attachment,engineering_concept,customizable,product_links_to_parent,218,436
application,sheet_handling,application,sail_handling,category_supports_product,109,436
application,sheet_handling,engineering_concept,swl,category_supports_product,109,436
application,sheet_handling,intent,brand,category_supports_product,109,436
engineering_concept,breaking_load,application,sail_handling,category_supports_product,109,436
engineering_concept,breaking_load,engineering_concept,swl,category_supports_product,109,436
engineering_concept,breaking_load,intent,brand,category_supports_product,109,436
product_family,morfblock,application,sail_handling,category_supports_product,109,436
