priority,product_family,query,page,impressions,ctr_percent,expected_ctr,ctr_gap,position,intent,page_type,metadata_need,recommended_title,title_length_recommended,recommended_meta_description,meta_length_recommended,recommendation_confidence,opportunity_score
HIGH,dogbone,dog bone,https://www.morfrac.com/es/dogbone,9.0,0.0,2.0,2.0,9.44,commercial,landing,serp_ctr_gap; short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,65,95
HIGH,dogbone,kevlar dog bone,https://www.morfrac.com/dogbone,8.0,0.0,2.5,2.5,9.0,commercial,landing,serp_ctr_gap; short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,65,95
HIGH,padeye,cancamo pasante,https://www.morfrac.com/es/padeye,6.0,0.0,2.5,2.5,8.83,commercial,landing,serp_ctr_gap; short_title,Padeyes for High-Performance Sailing Hardware | MORFRAC,55,"MORFRAC padeyes for performance sailing applications, including lightweight deck hardware solutions engineered for strength, reliability and clean integration.",159,65,95
HIGH,dogbone,dogbone sailing,https://www.morfrac.com/dogbone,5.0,0.0,2.5,2.5,8.8,commercial,landing,serp_ctr_gap; short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,65,95
HIGH,general,farr performance,https://www.morfrac.com/blog/news-1/farr-x2-5,7.0,0.0,2.0,2.0,9.14,commercial,blog,missing_meta; serp_ctr_gap; short_title,Farr Performance Technical Guide | MORFRAC,42,"Technical information from MORFRAC about farr performance, with engineering context, marine applications and practical performance sailing insights.",148,65,90
MEDIUM,padeye,deck pad eye,https://www.morfrac.com/padeye,6.0,0.0,7.0,7.0,3.17,commercial,landing,serp_ctr_gap; short_title,Padeyes for High-Performance Sailing Hardware | MORFRAC,55,"MORFRAC padeyes for performance sailing applications, including lightweight deck hardware solutions engineered for strength, reliability and clean integration.",159,65,80
HIGH,dogbone,dogbones,https://www.morfrac.com/dogbone,88.0,0.0,1.0,1.0,13.38,commercial,landing,short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,60,95
HIGH,dogbone,dogbones,https://www.morfrac.com/es/dogbone,35.0,0.0,1.0,1.0,13.94,commercial,landing,short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,60,95
MEDIUM,general,farr x2,https://www.morfrac.com/blog/news-1/farr-x2-5,55.0,3.64,3.0,-0.6400000000000001,7.89,commercial,blog,missing_meta; short_title,Farr X2 Technical Guide | MORFRAC,33,"Technical information from MORFRAC about farr x2, with engineering context, marine applications and practical performance sailing insights.",139,60,80
MEDIUM,dogbone,sailing dogbone,https://www.morfrac.com/dogbone,47.0,2.13,0.6,-1.5299999999999998,22.43,commercial,landing,short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,60,75
MEDIUM,dogbone,dogbone shackle,https://www.morfrac.com/dogbone,11.0,9.09,3.5,-5.59,6.73,commercial,landing,short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,45,75
LOW,dogbone,dogbone joint,https://www.morfrac.com/dogbone,53.0,0.0,0.2,0.2,64.94,commercial,landing,short_title,Dogbone Connectors for Sailing Rigging | MORFRAC,48,"Discover MORFRAC dogbone connectors for soft shackles, textile rigging and high-performance sailing hardware. Lightweight, reliable and engineered for demanding marine use.",172,35,60
LOW,general,"""orza"" sailing command",https://www.morfrac.com/es/morfwing,7.0,0.0,7.0,7.0,4.0,unknown,other,serp_ctr_gap; short_title,"""orza"" Sailing Command | MORFRAC",32,"Explore MORFRAC solutions for ""orza"" sailing command, engineered for high-performance sailing hardware, technical reliability and clean marine system integration.",162,20,65
LOW,powerfurl,almacenadores,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-tambor-30,5.0,0.0,15.0,15.0,1.8,unknown,category,missing_meta; serp_ctr_gap,Powerfurl Furling Systems for Performance Sailing | MORFRAC,59,"MORFRAC Powerfurl systems deliver simple, reliable and lightweight furling solutions for performance sailing, offshore use and modern sail handling.",148,20,52
LOW,general,helice de proa,https://www.morfrac.com/es/blog/historias-4/helice-de-proa-9,10.0,0.0,7.0,7.0,3.4,unknown,blog,missing_meta; serp_ctr_gap; short_title,Helice De Proa Technical Guide | MORFRAC,40,"Technical information from MORFRAC about helice de proa, with engineering context, marine applications and practical performance sailing insights.",146,20,45
