url,final_url,status_code,load_time_seconds,error,title,title_length,meta_description,meta_description_length,canonical,robots,indexable,page_type,business_priority,authority_value,commercial_relevance,likely_noise,h1_count,h1,h2_count,word_count,image_count,images_missing_alt,internal_link_count,external_link_count,issue_count,issues,commercial_seo_score
https://www.morfrac.com/morfring,https://www.morfrac.com/morfring,200,0.38,,morfring. | MORFRAC,19,MORFRING. | Low friction rings | Hard black anodized Aluminium + PFTE | Stainless steel and Titanium on demand | Made for you!,126,https://www.morfrac.com/morfring,,True,general,medium,medium,medium,low,6,morfring. | SMOOOOOTH. | SMOOOOOTH.,21,845,28,20,29,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/morfwing,https://www.morfrac.com/morfwing,200,0.4,,morfwing. | MORFRAC,19,"MORFWING. | Semi Rigid Wing | Twin Skin Soft Wing Sail | Superior aerodynamic control, durability, and versatility for any sailing condition | Leave them behind!",161,https://www.morfrac.com/morfwing,,True,product,high,high,high,low,4,morfwing. | YOUR POWER. | get your morfwing.,30,1641,44,36,31,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/padeye,https://www.morfrac.com/padeye,200,0.37,,padeyes. | MORFRAC,18,PADEYE. | Anchored to your deck | For your powerboat and sailboat | Aluminium and Titanium | Through-deck or stick-on | Made for you!,133,https://www.morfrac.com/padeye,,True,product,high,high,high,low,6,padeye. | YOUR ATTACHMENT. | YOUR ATTACHMENT.,23,1327,36,28,29,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/partner,https://www.morfrac.com/partner,200,0.41,,Partners. | MORFRAC,19,,0,https://www.morfrac.com/partner,,True,system,ignore,low,low,high,2,PARTNERS,11,620,46,38,29,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,-6
https://www.morfrac.com/powerfurl,https://www.morfrac.com/powerfurl,200,0.39,,powerfurl. | MORFRAC,20,"Powerfurl. | Morfrac's furling systems for flying sails | Ideal for Code 0, Asymmetric spinnaker and for your boat! | Simplicity, Reliability, Performance.",155,https://www.morfrac.com/powerfurl,,True,product,high,high,high,low,6,powerfurl. | YOUR FURLER. | powerfurl.[custom],31,1530,46,30,33,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/privacy,https://www.morfrac.com/privacy,200,0.35,,Privacy | MORFRAC,17,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/privacy,,True,system,ignore,low,low,high,2,MORFRAC,10,223,17,9,29,3,4,Short title; Multiple H1; Thin content; Images missing alt text,-6
https://www.morfrac.com/returns,https://www.morfrac.com/returns,200,0.45,,Return Policy | MORFRAC,23,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/returns,,True,system,ignore,low,low,high,2,MORFRAC,10,223,17,9,29,3,4,Short title; Multiple H1; Thin content; Images missing alt text,-6
https://www.morfrac.com/shackle,https://www.morfrac.com/shackle,200,0.43,,Ti-shackles. | MORFRAC,22,Ti-shackle. | Titanium d-shackle | High-Resistance Shackles | Lightweight and Reliable Connection | 3 sizes + Custom | For you!,127,https://www.morfrac.com/shackle,,True,general,medium,medium,medium,low,6,Ti-shackle. | YOUR CONNECTION | YOUR CONNECTION,21,575,24,16,29,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/shipping,https://www.morfrac.com/shipping,200,0.38,,T&C | MORFRAC,13,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/shipping,,True,general,medium,medium,medium,low,2,MORFRAC,10,223,17,9,29,3,4,Short title; Multiple H1; Thin content; Images missing alt text,16
https://www.morfrac.com/shop,https://www.morfrac.com/shop,200,0.43,,Online Shop | Morfrac - The best deals!,39,Explore the Morfrac Shop. Buy now at the best price! Customize you powerfurl. and morfblock. online with the support of our expert team.,136,https://www.morfrac.com/shop,,True,general,medium,medium,medium,low,4,[shop] | [shop] | All products,24,556,34,7,77,3,2,Multiple H1; Images missing alt text,10
https://www.morfrac.com/shop/category/powerfurl-1,https://www.morfrac.com/shop/category/powerfurl-1,200,0.46,,Shop | powerfurl. | MORFRAC,27,Shop powerfurl. directly from our website 24/7 | Best price guaranteed | Chat with us for free advice and support | Free Shipping to your yacht,143,https://www.morfrac.com/shop/category/powerfurl-1,,True,product,high,high,high,low,4,[shop] | [shop] | powerfurl.,23,537,35,7,77,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/shop/wishlist,https://www.morfrac.com/shop/wishlist,200,0.49,,Shop Wishlist | MORFRAC,23,,0,https://www.morfrac.com/shop/wishlist,,True,system,ignore,low,low,high,2,My Wishlist,0,159,9,1,28,3,5,Short title; Missing meta description; Multiple H1; Thin content; Images missing alt text,-3
https://www.morfrac.com/solutions,https://www.morfrac.com/solutions,200,0.42,,Engineering and Manufacturing | MORFRAC,39,"SOLUTIONS. | Bespoke engineering and turnkey solutions for the marine industry. From concept to completion, MORFRAC delivers expert design, manufacturing, and project management tailored to your needs.",201,https://www.morfrac.com/solutions,,True,general,medium,medium,medium,low,9,solutions. | WE LISTEN. | WE LISTEN.,15,1161,25,17,29,3,3,Long meta description; Multiple H1; Images missing alt text,11
https://www.morfrac.com/terms-conditions,https://www.morfrac.com/terms-conditions,200,0.36,,T&C | MORFRAC,13,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/terms-conditions,,True,system,ignore,low,low,high,2,MORFRAC,10,223,17,9,29,3,4,Short title; Multiple H1; Thin content; Images missing alt text,-6
https://www.morfrac.com/use,https://www.morfrac.com/use,200,0.36,,T&C | MORFRAC,13,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/use,,True,general,medium,medium,medium,low,2,MORFRAC,10,223,17,9,29,3,4,Short title; Multiple H1; Thin content; Images missing alt text,16
https://www.morfrac.com/website/social/instagram,https://www.instagram.com/morfracsystems/,200,1.19,,𝗠𝗢𝗥𝗙𝗥𝗔𝗖 (@morfracsystems) • Instagram photos and videos,55,"1,334 Followers, 602 Following, 149 Posts - 𝗠𝗢𝗥𝗙𝗥𝗔𝗖 (@morfracsystems) on Instagram: ""𝗺𝗼𝗿𝗲 𝗳𝗼𝗿 𝘆𝗼𝘂𝗿 𝗯𝗼𝗮𝘁.
COOL GEAR • SMART ENGINEERING
open 24/7 ↓""",147,https://www.instagram.com/morfracsystems/,"noarchive, noimageindex",True,system,ignore,low,low,high,0,,0,0,2,2,0,0,4,Missing H1; Thin content; Images missing alt text; Weak internal linking,-4
https://www.morfrac.com/website/social/linkedin,https://www.linkedin.com/company/morfrac,200,1.5,,MORFRAC | LinkedIn,18,"MORFRAC | 702 followers on LinkedIn. [Complexity, made simple] | At MORFRAC, we specialise in making the complex simple for you. 

Whether you&#39;re a passionate yacht owner, expert captain, yacht designer, or skilled project manager, we&#39;re here to streamline your processes and make your life easier.

We address your current challenges, anticipate future issues, and deliver top-tier engineering solutions with comprehensive project support every step of the way.",470,https://es.linkedin.com/company/morfrac,"max-image-preview:large, noarchive",True,system,ignore,low,low,high,1,MORFRAC,10,818,31,19,0,78,4,Short title; Long meta description; Images missing alt text; Weak internal linking,-7
https://www.morfrac.com/es/about,https://www.morfrac.com/es/about,200,0.38,,About | MORFRAC,15,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/es/about,,True,general,medium,medium,medium,low,2,MORFRAC,10,1033,20,12,28,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/blog/custom-6,https://www.morfrac.com/blog/custom-6,200,0.33,,CUSTOM | MORFRAC,16,,0,https://www.morfrac.com/blog/custom-6,,True,technical_blog,medium,high,medium,low,1,,9,621,20,12,39,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,200,0.34,,MORFRAC | Custom. Blocks,24,"Discover Custom Titanium morfblock. MORFRAC's ultra-light yet powerful morfblock. inspired by the diabolical ironclad beetle. Withstand up to 40,000 times its weight in SWL, blending strength and compact design for unmatched durability.",236,https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,,True,technical_blog,medium,high,medium,low,2,"40,000 times its weight",9,776,21,12,32,3,4,Short title; Long meta description; Multiple H1; Images missing alt text,16
https://www.morfrac.com/blog/custom-6/colour-coding-12,https://www.morfrac.com/blog/custom-6/colour-coding-12,200,0.5,,Colour Coding | MORFRAC,23,morfblock. keep racing smooth,29,https://www.morfrac.com/blog/custom-6/colour-coding-12,,True,technical_blog,medium,high,medium,low,2,Colour Coding,9,712,21,12,32,3,4,Short title; Short meta description; Multiple H1; Images missing alt text,17
https://www.morfrac.com/blog/custom-6/cunningham-furler-25,https://www.morfrac.com/blog/custom-6/cunningham-furler-25,200,0.37,,MORFRAC | Custom. Solutions,27,"powerfurl cunningham furler. | Engineered for precision and performance | The ultimate solution for optimising sail shape, enhancing speed, and max control.",156,https://www.morfrac.com/blog/custom-6/cunningham-furler-25,,True,technical_blog,medium,high,medium,low,2,Cunningham Furler,9,728,21,12,33,3,3,Short title; Multiple H1; Images missing alt text,15
https://www.morfrac.com/blog/custom-6/pignose-titanium-24,https://www.morfrac.com/blog/custom-6/pignose-titanium-24,200,0.36,,MORFRAC | Custom. Solutions,27,"MORFRAC | High-performance yacht components, crafted with precision and exceptional quality. Bespoke solutions tailored to your needs. Aluminium, Titanium Stainless Steel.",171,https://www.morfrac.com/blog/custom-6/pignose-titanium-24,,True,technical_blog,medium,high,medium,low,2,Titanium pignose,9,708,21,12,32,3,4,Short title; Long meta description; Multiple H1; Images missing alt text,16
https://www.morfrac.com/blog/news-1,https://www.morfrac.com/blog/news-1,200,0.46,,​NEWS | MORFRAC,15,,0,https://www.morfrac.com/blog/news-1,,True,technical_blog,medium,high,medium,low,1,,9,961,20,12,55,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/news-1/2024-what-a-year-32,https://www.morfrac.com/blog/news-1/2024-what-a-year-32,200,0.36,,2024... What a year! | MORFRAC,30,"Nearly time to turn the page on a new promising year.
A bit of a summary. See you in 2025!",90,https://www.morfrac.com/blog/news-1/2024-what-a-year-32,,True,technical_blog,medium,high,medium,low,2,2024... What a year!,9,1202,21,12,32,3,2,Multiple H1; Images missing alt text,12
https://www.morfrac.com/blog/news-1/introducing-morfwing-31,https://www.morfrac.com/blog/news-1/introducing-morfwing-31,200,0.35,,Introducing 𝗺𝗼𝗿𝗳𝘄𝗶𝗻𝗴. | MORFRAC,31,morfwing. | Discover our twin skin wing sail at METSTRADE 2024 - Stand 01.372,77,https://www.morfrac.com/blog/news-1/introducing-morfwing-31,,True,technical_blog,medium,high,medium,low,2,Introducing 𝗺𝗼𝗿𝗳𝘄𝗶𝗻𝗴.,9,732,21,12,33,3,3,Short meta description; Multiple H1; Images missing alt text,14
https://www.morfrac.com/blog/news-1/mets-2024-17,https://www.morfrac.com/blog/news-1/mets-2024-17,200,0.36,,MORFRAC @ METS2024 | MORFWING,29,"Join us at Stand 01.372. We’ll be introducing morfwing alongside our full range of cutting-edge products, accompanied by our partner CLC Composites.",148,https://www.morfrac.com/blog/news-1/mets-2024-17,,True,technical_blog,medium,high,medium,low,2,Heading to Amsterdam - METS 2024,9,805,21,12,34,4,3,Short title; Multiple H1; Images missing alt text,15
https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,200,0.38,,powerfurl. and morfblock. @ de Walle Sails NL,45,"MORFRAC's powerfurl., morfblock. and deck solutions available from  5 April 2025 at a new Dutch sail loft led by Kees de Walle.",127,https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,,True,technical_blog,medium,high,medium,low,2,MORFRAC joins the launch of de Walle Sails,9,822,21,12,35,4,2,Multiple H1; Images missing alt text,12
https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,200,0.42,,¡El nuevo 𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗿𝗹.[𝗼𝗻𝗲]! | MORFRAC,36,"Discover the new powerfurl. [one] – now with titanium parts, ceramic bearings, and 8mm rope capacity. Compact, lightweight, and ready to sail.",142,https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,,True,technical_blog,medium,high,medium,low,2,New 𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗿𝗹.[𝗼𝗻𝗲] just landed!,9,755,21,12,32,3,2,Multiple H1; Images missing alt text,12
https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,200,0.33,,Ready to Set Sail | Morfrac,27,Morfrac Sponsors the Palma-Melilla-Palma Regatta. 1000nm double-handed to qualify for the 2025 mini-transat,107,https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,,True,technical_blog,medium,high,medium,low,2,Ready to Set Sail,9,721,21,12,34,3,3,Short title; Multiple H1; Images missing alt text,15
https://www.morfrac.com/blog/page/2,https://www.morfrac.com/blog/page/2,200,0.37,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/page/2,,True,technical_blog,medium,high,medium,low,1,,9,776,20,12,47,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/stories-4,https://www.morfrac.com/blog/stories-4,200,0.48,,STORIES | MORFRAC,17,,0,https://www.morfrac.com/blog/stories-4,,True,technical_blog,medium,high,medium,low,1,,9,589,20,12,34,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,200,0.37,,3D Printed Molds | MORFRAC,26,Ever thought of that before?,28,https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,,True,technical_blog,medium,high,medium,low,2,3D Printed Molds,9,706,21,12,31,3,4,Short title; Short meta description; Multiple H1; Images missing alt text,17
https://www.morfrac.com/blog/stories-4/custom-padeyes-11,https://www.morfrac.com/blog/stories-4/custom-padeyes-11,200,0.36,,Custom padeyes | MORFRAC,24,Christmas Edition,17,https://www.morfrac.com/blog/stories-4/custom-padeyes-11,,True,technical_blog,medium,high,medium,low,2,Custom padeyes,9,701,21,12,31,3,4,Short title; Short meta description; Multiple H1; Images missing alt text,17
https://www.morfrac.com/blog/tag/custom-9,https://www.morfrac.com/blog/tag/custom-9,200,0.34,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/custom-9,none,True,archive,low,low,low,high,2,stories.,9,520,20,12,34,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/events-12,https://www.morfrac.com/blog/tag/events-12,200,0.33,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/events-12,none,True,archive,low,low,low,high,2,stories.,9,525,20,12,35,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/manufacturing-8,https://www.morfrac.com/blog/tag/manufacturing-8,200,4.69,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/manufacturing-8,none,True,archive,low,low,low,high,2,stories.,9,512,20,12,33,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/media-5,https://www.morfrac.com/blog/tag/media-5,200,5.51,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/media-5,none,True,archive,low,low,low,high,2,stories.,9,557,20,12,38,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/morfblock-1,https://www.morfrac.com/blog/tag/morfblock-1,200,5.51,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/morfblock-1,none,True,archive,low,low,low,high,2,stories.,9,656,20,12,40,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/morfrac-network-10,https://www.morfrac.com/blog/tag/morfrac-network-10,200,5.49,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/morfrac-network-10,none,True,archive,low,low,low,high,2,stories.,9,532,20,12,36,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/morfwing-13,https://www.morfrac.com/blog/tag/morfwing-13,200,5.51,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/morfwing-13,none,True,archive,low,low,low,high,2,stories.,9,522,20,12,34,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/news-2,https://www.morfrac.com/blog/tag/news-2,200,5.52,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/news-2,none,True,archive,low,low,low,high,2,stories.,9,750,20,12,46,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/on-board-6,https://www.morfrac.com/blog/tag/on-board-6,200,5.5,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/on-board-6,none,True,archive,low,low,low,high,2,stories.,9,647,20,12,42,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/partners-11,https://www.morfrac.com/blog/tag/partners-11,200,5.5,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/partners-11,none,True,system,ignore,low,low,high,2,stories.,9,579,20,12,38,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,-6
https://www.morfrac.com/blog/tag/powerfurl-4,https://www.morfrac.com/blog/tag/powerfurl-4,200,5.51,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/powerfurl-4,none,True,archive,low,low,low,high,2,stories.,9,649,20,12,41,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/blog/tag/shows-exhibitions-3,https://www.morfrac.com/blog/tag/shows-exhibitions-3,200,5.51,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/blog/tag/shows-exhibitions-3,none,True,archive,low,low,low,high,2,stories.,9,645,20,12,42,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,5
https://www.morfrac.com/es/blog,https://www.morfrac.com/es/blog,200,0.4,,Blog Posts | MORFRAC,20,,0,https://www.morfrac.com/es/blog,,True,general,medium,medium,medium,low,1,,9,985,20,12,56,3,3,Short title; Missing meta description; Images missing alt text,14
https://www.morfrac.com/es/contactus,https://www.morfrac.com/es/contactus,200,0.37,,Contact Us | MORFRAC,20,"Reach out to MORFRAC SYSTEMS. Our team is ready to assist you with cutting-edge hardware, innovative solutions and tailored support.",132,https://www.morfrac.com/es/contactus,,True,general,medium,medium,medium,low,2,Contáctenos,10,250,17,9,28,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/es/cookie,https://www.morfrac.com/es/cookie,404,0.4,,Page Not Found | MORFRAC,24,,0,https://www.morfrac.com/es/cookie,,False,system,ignore,low,low,high,2,Error 404,10,229,19,9,28,4,5,Non-200 status; Short title; Missing meta description; Multiple H1; Images missing alt text,-1
https://www.morfrac.com/es/custom,https://www.morfrac.com/es/custom,200,0.4,,Custom. | MORFRAC,17,"CUSTOM. | Custom furler | Custom block | Custom dogbone | Custom padeye | Custom parts for sailing yacht | Custom, for you!",123,https://www.morfrac.com/es/custom,,True,general,medium,medium,medium,low,8,custom. | A TU MANERA. | YOUR WAY.,21,1424,37,29,29,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/shop/category/morfblock-17,https://www.morfrac.com/shop/category/morfblock-17,200,0.42,,morfblock. | MORFRAC,20,,0,https://www.morfrac.com/shop/category/morfblock-17,,True,product,high,high,high,low,4,[shop] | [shop] | morfblock.,24,589,27,7,76,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/es/disclaimer,https://www.morfrac.com/es/disclaimer,200,0.35,,T&C | MORFRAC,13,"Innovating the yachting industry with smart, reliable, customizable hardware. Learn where MORFRAC comes from and where is headed!",129,https://www.morfrac.com/es/disclaimer,,True,system,ignore,low,low,high,2,MORFRAC,10,212,17,9,29,3,4,Short title; Multiple H1; Thin content; Images missing alt text,-6
https://www.morfrac.com/solution,https://www.morfrac.com/solution,404,0.34,,Page Not Found | MORFRAC,24,,0,https://www.morfrac.com/solution,,False,general,medium,medium,medium,low,2,Error 404,10,243,19,9,29,4,5,Non-200 status; Short title; Missing meta description; Multiple H1; Images missing alt text,21
https://www.morfrac.com/es/dogbone,https://www.morfrac.com/es/dogbone,200,0.39,,dogbones. | MORFRAC,19,DOGBONE. | Secure and Seamless Textile Connection | Hard anodized Aluminium + PFTE | Titanium | Custom shapes and materials | For you!,134,https://www.morfrac.com/es/dogbone,,True,product,high,high,high,low,18,dogbone. | EL ENLACE PERFECTO. | EL ENLACE PERFECTO.,24,795,29,21,29,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/shop/category/dogbone-25,https://www.morfrac.com/shop/category/dogbone-25,200,0.45,,dogbone. | MORFRAC,18,,0,https://www.morfrac.com/shop/category/dogbone-25,,True,product,high,high,high,low,4,[shop] | [shop] | dogbone.,23,510,28,7,74,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/es/morfblock,https://www.morfrac.com/es/morfblock,200,0.43,,morfblock. | MORFRAC,20,"MORFBLOCK. | The block with the best working load/weight ratio of the market | Simplicity, Reliability, Performance. | Made for your yacht!",139,https://www.morfrac.com/es/morfblock,,True,product,high,high,high,low,6,morfblock. | TU POLEA. | morfblock.[custom],30,1425,52,44,33,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/es/morfring,https://www.morfrac.com/es/morfring,200,0.39,,morfring. | MORFRAC,19,MORFRING. | Low friction rings | Hard black anodized Aluminium + PFTE | Stainless steel and Titanium on demand | Made for you!,126,https://www.morfrac.com/es/morfring,,True,general,medium,medium,medium,low,6,morfring. | SUAAAAAVE. | SMOOOOOTH.,21,852,28,20,29,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/es/morfwing,https://www.morfrac.com/es/morfwing,200,0.39,,morfwing. | MORFRAC,19,"MORFWING. | Semi Rigid Wing | Twin Skin Soft Wing Sail | Superior aerodynamic control, durability, and versatility for any sailing condition | Leave them behind!",161,https://www.morfrac.com/es/morfwing,,True,product,high,high,high,low,4,"morfwing. | PODER, EN TUS MANOS. | Llévate tu morfwing.",30,1629,44,36,31,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/es/padeye,https://www.morfrac.com/es/padeye,200,0.39,,padeyes. | MORFRAC,18,PADEYE. | Anchored to your deck | For your powerboat and sailboat | Aluminium and Titanium | Through-deck or stick-on | Made for you!,133,https://www.morfrac.com/es/padeye,,True,product,high,high,high,low,6,padeye. | TU ANCLAJE. | OUR ATTACHMENT.,23,1465,36,28,29,3,3,Short title; Multiple H1; Images missing alt text,19
https://www.morfrac.com/es/partner,https://www.morfrac.com/es/partner,200,0.41,,Partners. | MORFRAC,19,,0,https://www.morfrac.com/es/partner,,True,system,ignore,low,low,high,2,PARTNERS,11,606,46,38,29,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,-6
https://www.morfrac.com/es/powerfurl,https://www.morfrac.com/es/powerfurl,200,0.51,,powerfurl. | MORFRAC,20,"Powerfurl. | Morfrac's furling systems for flying sails | Ideal for Code 0, Asymmetric spinnaker and for your boat! | Simplicity, Reliability, Performance.",155,https://www.morfrac.com/es/powerfurl,,True,product,high,high,high,low,6,powerfurl. | TU FURLER. | powerfurl.[custom],31,1640,46,30,34,3,3,Short title; Multiple H1; Images missing alt text,19
