url_a,role_a,label_a,cluster_a,url_b,role_b,label_b,cluster_b,similarity_score,risk_type
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-01-high-load-sailing-block-12324,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/category/powerfurl-tdi-22,category,other,3,https://www.morfrac.com/es/shop/category/powerfurl-tdis-23,category,other,3,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-04-performance-sailing-block-12338,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-05-high-load-sailing-block-12340,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/mloop-34/mloop-custom-12674,product,mloop,10,https://www.morfrac.com/shop/mloop-34/mloop-custom-12674,product,mloop,10,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/mloop-34/mloop-dyneema-loop-12675,product,mloop,8,https://www.morfrac.com/shop/mloop-34/mloop-dyneema-loop-12675,product,mloop,8,1.0,likely_cannibalization
https://www.morfrac.com/es/subscribe-to-the-morfrac-dispatch,general,other,10,https://www.morfrac.com/subscribe-to-the-morfrac-dispatch,general,other,10,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/category/morfblock-17/page/2,category,morfblock,3,https://www.morfrac.com/es/shop/category/morfblock-17/page/3,category,morfblock,3,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,morfblock,1,https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-light-0-5-sailing-block-12322,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-19-aluminium-12466,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-19-aluminium-12466,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-19-titanium-12646,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-60-19-titanium-12646,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-19-titanium-12646,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-60-19-titanium-12646,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-23-aluminium-12467,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-65-24-aluminium-12469,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-65-24-aluminium-12469,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-65-24-aluminium-12469,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-65-24-aluminium-12469,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-70-26-titanium-12673,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-70-26-titanium-12673,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-70-26-titanium-12673,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-70-26-titanium-12673,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-flat-faced-large-titanium-12821,product,dogbone,7,https://www.morfrac.com/es/shop/dogbone-25/dogbone-flat-faced-large-titanium-12821,product,dogbone,7,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-shackles-12531,product,shackle,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-furling-kit-shackles-12531,product,shackle,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-shackles-12531,product,shackle,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-shackles-12531,product,shackle,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-head-swivel-unit-12533,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-head-swivel-unit-12533,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-head-swivel-unit-12533,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-head-swivel-unit-12533,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-lashing-fitting-12524,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-lashing-fitting-12524,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-lashing-fitting-12524,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-lashing-fitting-12524,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-01-performance-sailing-block-12326,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-02-high-load-sailing-block-12328,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-02-performance-sailing-block-12330,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-03-high-load-sailing-block-12332,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-03-performance-sailing-block-12334,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-04-high-load-sailing-block-12336,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-05-performance-sailing-block-12342,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-06-high-load-sailing-block-12344,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-06-performance-sailing-block-12346,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-01-high-load-sailing-block-12364,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-01-performance-sailing-block-12366,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,product,morfblock,1,https://www.morfrac.com/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,product,morfblock,1,https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-02-high-load-sailing-block-12372,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/manufacturing-8,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/news-1/mets-2024-17,authority_content,morfwing,10,https://www.morfrac.com/es/blog/blog-1/mets-2024-17,authority_content,morfwing,10,1.0,likely_cannibalization
https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,authority_content,powerfurl,10,https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,authority_content,powerfurl,10,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-thimble-12528,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-thimble-12528,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-thimble-12528,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-thimble-12528,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-top-down-furling-kit-12825,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-top-down-furling-kit-12825,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-top-down-furling-kit-12825,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-furling-kit-12825,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-top-down-integrator-12534,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-top-down-integrator-12534,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,https://www.morfrac.com/shop/ti-shackle-24/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,https://www.morfrac.com/es/shop/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,https://www.morfrac.com/es/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,https://www.morfrac.com/es/shop/ti-shackle-24/ti-shackle-grade5-titanium-shackle-12526,product,shackle,0,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-25-7-aluminium-12460,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-25-7-aluminium-12460,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-25-7-aluminium-12460,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-25-7-aluminium-12460,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-aluminium-12461,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-40-12-aluminium-12461,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-aluminium-12461,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-40-12-aluminium-12461,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-titanium-12462,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-40-12-titanium-12462,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-titanium-12462,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-40-12-titanium-12462,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-45-19-aluminium-12463,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-45-19-aluminium-12463,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-small-titanium-12819,product,dogbone,7,https://www.morfrac.com/shop/outlet-36/dogbone-flat-faced-small-titanium-12819,product,dogbone,7,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-small-titanium-12819,product,dogbone,7,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-small-titanium-12819,product,dogbone,7,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,product,morfblock,1,https://www.morfrac.com/shop/outlet-36/morfblock-light-4-hl-12823,product,morfblock,1,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/outlet-36/morfring-60xl-12828,product,morfring,9,https://www.morfrac.com/shop/outlet-36/morfring-60xl-12828,product,morfring,9,1.0,likely_cannibalization
https://www.morfrac.com/blog/page/2,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/page/2,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-45-19-aluminium-12463,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-45-19-aluminium-12463,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-50-15-aluminium-12464,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-25/dogbone-50-15-aluminium-12464,product,dogbone,6,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-fitting-12561,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-ten-fork-fitting-12561,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-fitting-12561,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-fork-fitting-12561,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-fitting-12561,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-head-swivel-unit-12566,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-ten-head-swivel-unit-12566,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-head-swivel-unit-12566,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-head-swivel-unit-12566,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-tdis-top-down-integrators-12567,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-ten-tdis-top-down-integrators-12567,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-tdis-top-down-integrators-12567,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-tdis-top-down-integrators-12567,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/shop/powerfurl-1/powerfurl-twelve-continuous-line-furling-kit-12596,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-twelve-continuous-line-furling-kit-12596,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-one-top-down-integrator-12534,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-integrator-12534,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-ten-continuous-line-furling-kit-12564,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-continuous-line-furling-kit-12564,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/powerfurl-ten-continuous-line-furling-kit-12564,product,powerfurl,2,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-continuous-line-furling-kit-12564,product,powerfurl,2,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/morfrac-network-10,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/morfwing-13,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/news-2,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/on-board-6,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/partners-11,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/powerfurl-4,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/shows-exhibitions-3,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/custom-9,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/events-12,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/manufacturing-8,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/media-5,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/morfblock-1,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/morfrac-network-10,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-medium-titanium-12820,product,dogbone,7,https://www.morfrac.com/shop/outlet-36/dogbone-flat-faced-medium-titanium-12820,product,dogbone,7,1.0,likely_cannibalization
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-medium-titanium-12820,product,dogbone,7,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-medium-titanium-12820,product,dogbone,7,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/on-board-6,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/partners-11,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/powerfurl-4,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/shows-exhibitions-3,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/manufacturing-8,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/media-5,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/morfblock-1,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/morfrac-network-10,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/morfwing-13,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/news-2,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/on-board-6,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/partners-11,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/powerfurl-4,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/shows-exhibitions-3,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/media-5,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/custom-9,authority_content,custom_engineering,4,https://www.morfrac.com/blog/tag/morfblock-1,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/events-12,authority_content,custom_engineering,4,1.0,likely_cannibalization
https://www.morfrac.com/blog/tag/events-12,authority_content,custom_engineering,4,https://www.morfrac.com/es/blog/tag/manufacturing-8,authority_content,custom_engineering,4,1.0,likely_cannibalization
